日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,保险产品,A股,965742,0.36%,不变,--,300100
2017-09-30,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,证券投资基金,A股,11411054,2.08%,-827100,-6.76%,300101
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,8809330,1.60%,不变,--,300101
2017-09-30,天安财产保险股份有限公司-保赢1号,保险产品,A股,6950979,1.27%,不变,--,300101
2017-09-30,招商证券股份有限公司-前海开源中航军工指数分级证券投资基金,证券投资基金,A股,3813551,0.69%,-2139400,-35.94%,300101
2017-09-30,长安基金-光大银行-长安祥瑞2号分级资产管理计划,基金资产管理计划,A股,2100000,1.25%,新进,--,300103
2017-09-30,长安基金-光大银行-长安祥瑞1号分级资产管理计划,基金资产管理计划,A股,2040000,1.22%,新进,--,300103
2017-09-30,华鑫国际信托有限公司-华鑫信托·华鹏37号集合资金信托计划,信托计划,A股,1606966,0.96%,新进,--,300103
2017-09-30,华鑫国际信托有限公司-华鑫信托·华昇59号集合资金信托计划,信托计划,A股,1541463,0.92%,498963,47.86%,300103
2017-09-30,鹏华资产-浦发银行-华润深国投信托-华润信托·润泽143号集合资金信托计划,基金资产管理计划,A股,21907082,0.86%,10953541,100.00%,300104
2017-09-30,中国农业银行股份有限公司-中邮信息产业灵活配置混合型证券投资基金,证券投资基金,A股,21365956,0.84%,10682978,100.00%,300104
2017-09-30,大成基金-农业银行-大成中证金融资产管理计划,基金资产管理计划,A股,18606848,0.73%,9303424,100.00%,300104
2017-09-30,广发基金-农业银行-广发中证金融资产管理计划,基金资产管理计划,A股,15168568,0.60%,7584284,100.00%,300104
2017-09-30,中国工商银行股份有限公司-融通医疗保健行业混合型证券投资基金,证券投资基金,A股,3148095,1.50%,-3833018,-54.91%,300106
2017-09-30,中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金,证券投资基金,A股,1600013,0.76%,不变,--,300106
2017-09-30,方正东亚信托有限责任公司-方正东亚·恒升27号证券投资单一资金信托,信托计划,A股,27900000,6.33%,不变,--,300108
2017-09-30,汇安基金-浦发银行-江海证券有限公司,基金资产管理计划,A股,16678470,3.78%,新进,--,300108
2017-09-30,中国工商银行股份有限公司-南方大数据100指数证券投资基金,证券投资基金,A股,5632100,1.28%,新进,--,300108
2017-09-30,中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金,证券投资基金,A股,1394622,1.70%,不变,--,300109
2017-09-30,鹏华资产-兴业银行-鹏华资产德传医疗资产管理计划,基金资产管理计划,A股,1166082,1.42%,不变,--,300109
2017-09-30,兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划,信托计划,A股,27565625,5.96%,新进,--,300113
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,保险产品,A股,8397500,1.82%,新进,--,300113
2017-09-30,全国社保基金一一七组合,全国社保基金,A股,4789703,1.04%,100000,2.13%,300113
2017-09-30,交通银行股份有限公司-易方达科讯混合型证券投资基金,证券投资基金,A股,3460355,0.75%,-1800000,-34.22%,300113
2017-09-30,中国农业银行股份有限公司-宝盈策略增长混合型证券投资基金,证券投资基金,A股,3001573,0.65%,新进,--,300113
2017-09-30,中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金,证券投资基金,A股,15330558,3.36%,-300000,-1.92%,300114
2017-09-30,中国建设银行股份有限公司-华商未来主题混合型证券投资基金,证券投资基金,A股,10263773,2.25%,199925,1.99%,300114
2017-09-30,中国建设银行股份有限公司-华商主题精选混合型证券投资基金,证券投资基金,A股,8188580,1.79%,-1913900,-18.94%,300114
2017-09-30,中国建设银行股份有限公司-华商动态阿尔法灵活配置混合型证券投资基金,证券投资基金,A股,4147956,0.91%,-300000,-6.74%,300114
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,4059946,0.89%,不变,--,300114
2017-09-30,中国农业银行股份有限公司-南方军工改革灵活配置混合型证券投资基金,证券投资基金,A股,2224854,0.49%,新进,--,300114
2017-09-30,全国社保基金五零二组合,全国社保基金,A股,24000000,2.66%,不变,--,300115
2017-09-30,全国社保基金一零四组合,全国社保基金,A股,16289836,1.81%,新进,--,300115
2017-09-30,交通银行股份有限公司-博时新兴成长混合型证券投资基金,证券投资基金,A股,10000012,1.11%,新进,--,300115
2017-09-30,广发基金-农业银行-广发中证金融资产管理计划,基金资产管理计划,A股,8795773,0.97%,-3370241,-27.70%,300115
2017-09-30,中国银行股份有限公司-上投摩根核心成长股票型证券投资基金,证券投资基金,A股,8625831,0.96%,新进,--,300115
2017-09-30,嘉实基金-农业银行-嘉实中证金融资产管理计划,基金资产管理计划,A股,8512217,0.94%,-3993651,-31.93%,300115
2017-09-30,全国社保基金一一八组合,全国社保基金,A股,18154206,8.87%,649939,3.71%,300119
2017-09-30,全国社保基金一一二组合,全国社保基金,A股,8899137,4.35%,297400,3.46%,300119
2017-09-30,山东省国际信托股份有限公司-鼎萨2期证券投资集合资金信托计划,信托计划,A股,5236802,2.56%,新进,--,300119
2017-09-30,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,南方基金-农业银行-南方中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,中欧基金-农业银行-中欧中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,博时基金-农业银行-博时中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,大成基金-农业银行-大成中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,嘉实基金-农业银行-嘉实中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,广发基金-农业银行-广发中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,华夏基金-农业银行-华夏中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,银华基金-农业银行-银华中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,易方达基金-农业银行-易方达中证金融资产管理计划,基金资产管理计划,A股,3481900,2.12%,不变,--,300120
2017-09-30,中国银行股份有限公司-富兰克林国海潜力组合混合型证券投资基金,证券投资基金,A股,2935600,1.08%,新进,--,300121
2017-09-30,中国工商银行股份有限公司-申万菱信量化小盘股票型证券投资基金(LOF),证券投资基金,A股,2668962,0.98%,594435,28.65%,300121
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,2400000,0.88%,新进,--,300121
2017-09-30,光大兴陇信托有限责任公司-光大兴陇-猎金2号证券投资集合资金信托计划,信托计划,A股,1863487,0.68%,新进,--,300121
2017-09-30,齐鲁证券-工商银行-齐鲁锦通2号集合资产管理计划,集合理财计划,A股,30625709,3.52%,-19810900,-39.28%,300122
2017-09-30,齐鲁证券-工商银行-齐鲁锦通1号集合资产管理计划,集合理财计划,A股,20923484,2.41%,-3627948,-14.78%,300122
2017-09-30,东莞信托有限公司-东莞信托·汇信-惠正稳健集合资金信托计划,信托计划,A股,6550200,0.75%,新进,--,300122
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,4227439,1.53%,-135600,-3.11%,300123
2017-09-30,华润深国投信托有限公司-顶秀雄楚集合资金信托计划,信托计划,A股,1519710,0.55%,不变,--,300123
2017-09-30,中海信托股份有限公司-中海-浦江之星50号集合资金信托,信托计划,A股,5613612,6.22%,不变,--,300125
2017-09-30,华宝信托有限责任公司-辉煌1110号单一资金信托,信托计划,A股,15049299,2.82%,不变,--,300128
2017-09-30,全国社保基金一一六组合,全国社保基金,A股,13089722,2.45%,7620210,139.32%,300128
2017-09-30,中欧盛世资产-广州农商银行-深圳市融通资本财富管理有限公司,基金资产管理计划,A股,5239849,0.98%,新进,--,300128
2017-09-30,华宝信托有限责任公司-辉煌1109号单一资金信托,信托计划,A股,5178805,0.97%,不变,--,300128
2017-09-30,中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,证券投资基金,A股,32105552,6.54%,1745641,5.75%,300129
2017-09-30,中银国际证券-中国银行-中银证券中国红-汇中1号集合资产管理计划,集合理财计划,A股,29330088,5.98%,不变,--,300129
2017-09-30,中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金,证券投资基金,A股,18159206,3.70%,950000,5.52%,300129
2017-09-30,中国建设银行股份有限公司-中银证券保本1号混合型证券投资基金,证券投资基金,A股,11287030,2.30%,新进,--,300129
2017-09-30,中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金,证券投资基金,A股,8253944,1.68%,-1156638,-12.29%,300129
2017-09-30,光大兴陇信托有限责任公司-光大信托-臻享54号单一资金信托,信托计划,A股,27130994,4.32%,不变,--,300131
2017-09-30,博时资本-浦发银行-博时资本-英唐智控1号专项资产管理计划,基金资产管理计划,A股,20808601,3.31%,不变,--,300131
2017-09-30,陕西省国际信托股份有限公司-陕国投·荣湾10号证券投资集合资金信托计划,信托计划,A股,12124526,1.93%,新进,--,300131
2017-09-30,华润深国投信托有限公司-润之信16期集合资金信托计划,信托计划,A股,5916355,0.94%,不变,--,300131
2017-09-30,陕西省国际信托股份有限公司-陕国投·持盈16号证券投资集合资金信托计划,信托计划,A股,2465300,0.85%,不变,--,300132
2017-09-30,汇添富基金-招商银行-汇添富-华策影视-成长共享20号资产管理计划,基金资产管理计划,A股,27732309,2.33%,不变,--,300133
2017-09-30,华安未来资产-工商银行-陕西国际信托-陕国投·庆元13号定向投资集合资金信托计划,基金资产管理计划,A股,22526934,3.16%,不变,--,300134
2017-09-30,北信瑞丰基金-招商银行-广东粤财信托-粤财信托-华皓汇金1号结构化集合资金信托计划,基金资产管理计划,A股,9664056,1.36%,不变,--,300134
2017-09-30,金鹰基金-浦发银行-云南国际信托-云南信托锦瑟年华1号集合资金信托计划,基金资产管理计划,A股,9652791,1.35%,不变,--,300134
2017-09-30,金鹰基金-工商银行-金鹰穗盈定增264号资产管理计划,基金资产管理计划,A股,6438198,0.90%,不变,--,300134
2017-09-30,金鹰基金-工商银行-江苏大航投资管理有限公司,基金资产管理计划,A股,6435945,0.90%,不变,--,300134
2017-09-30,全国社保基金一零八组合,全国社保基金,A股,24045226,3.23%,-3057783,-11.28%,300136
2017-09-30,中国建设银行股份有限公司-兴全社会责任混合型证券投资基金,证券投资基金,A股,16636304,2.23%,2191978,15.18%,300136
2017-09-30,招商银行股份有限公司-富国低碳环保混合型证券投资基金,证券投资基金,A股,16024793,2.15%,-1811298,-10.16%,300136
2017-09-30,新华人寿保险股份有限公司-分红-个人分红-018L-FH002深,保险产品,A股,1914300,0.65%,新进,--,300137
2017-09-30,中国工商银行股份有限公司-华夏领先股票型证券投资基金,证券投资基金,A股,1826200,0.62%,新进,--,300137
2017-09-30,中国工商银行股份有限公司-华安逆向策略混合型证券投资基金,证券投资基金,A股,14429204,5.43%,不变,--,300138
2017-09-30,中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金,证券投资基金,A股,9200000,3.46%,-390000,-4.07%,300138
2017-09-30,中国工商银行股份有限公司-南方优选价值股票型证券投资基金,证券投资基金,A股,5000022,1.88%,新进,--,300138
2017-09-30,中国光大银行股份有限公司-光大保德信量化核心证券投资基金,证券投资基金,A股,1562800,0.74%,新进,--,300139
2017-09-30,中国农业银行股份有限公司-富国中证国有企业改革指数分级证券投资基金,证券投资基金,A股,1213252,0.50%,不变,--,300140
2017-09-30,中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金,证券投资基金,A股,573551,0.35%,-121000,-17.42%,300141
2017-09-30,创金合信基金-招商银行-创金合信-方略沃森-未来1号特定多客户资产管理计划,基金资产管理计划,A股,70200000,5.99%,不变,--,300142
2017-09-30,中国建设银行股份有限公司-华商双债丰利债券型证券投资基金,证券投资基金,A股,28769570,2.45%,4414963,18.13%,300142
2017-09-30,陕西省国际信托股份有限公司-陕国投·持盈58号证券投资集合资金信托计划,信托计划,A股,27500000,2.35%,新进,--,300142
2017-09-30,浙商金汇信托股份有限公司-浙金·天府1号证券投资集合资金信托计划,信托计划,A股,8391722,5.73%,新进,--,300143
2017-09-30,中国银行股份有限公司-南方产业活力股票型证券投资基金,证券投资基金,A股,5996083,4.09%,-3900,-0.07%,300143
2017-09-30,全国社保基金一一零组合,全国社保基金,A股,4245059,2.90%,不变,--,300143
2017-09-30,中国银行股份有限公司-南方转型增长灵活配置混合型证券投资基金,证券投资基金,A股,2200037,1.50%,-400000,-15.38%,300143
2017-09-30,全国社保基金一一三组合,全国社保基金,A股,38822316,3.37%,1833900,4.96%,300144
2017-09-30,兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金,证券投资基金,A股,16031349,1.39%,200000,1.26%,300144
2017-09-30,兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,证券投资基金,A股,13431872,1.17%,新进,--,300144
2017-09-30,兴全睿众资产-浦发银行-兴全睿众中金环境分级特定多客户资产管理计划,基金资产管理计划,A股,40338700,5.45%,不变,--,300145
2017-09-30,全国社保基金一零七组合,全国社保基金,A股,25649575,3.47%,不变,--,300145
2017-09-30,中国工商银行-广发聚丰混合型证券投资基金,证券投资基金,A股,23849812,3.22%,不变,--,300145
2017-09-30,全国社保基金四零四组合,全国社保基金,A股,12512063,1.89%,不变,--,300147
2017-09-30,中国农业银行股份有限公司-易方达瑞惠灵活配置混合型发起式证券投资基金,证券投资基金,A股,7816244,1.18%,不变,--,300147
2017-09-30,中国工商银行股份有限公司-嘉实新机遇灵活配置混合型发起式证券投资基金,证券投资基金,A股,5011301,0.76%,不变,--,300147
2017-09-30,华夏基金-农业银行-华夏中证金融资产管理计划,基金资产管理计划,A股,3533500,0.54%,不变,--,300147
2017-09-30,宝盈基金-浦发银行-平安信托-平安财富*创赢行健定增一号集合资金信托计划,基金资产管理计划,A股,16874681,2.21%,-9379908,-35.73%,300148
2017-09-30,安信基金-招商银行-华润信托-华润信托·华骏定增7期集合资金信托计划,基金资产管理计划,A股,12257594,1.61%,-5638059,-31.51%,300148
2017-09-30,财通基金-光大银行-粤财信托-华骏定增8号结构化集合资金信托计划,基金资产管理计划,A股,10807133,1.42%,-7491520,-40.94%,300148
2017-09-30,北信瑞丰基金-工商银行-长安国际信托-长安信托北信财富尊享8号定增集合资金信托计划,基金资产管理计划,A股,9848653,1.29%,-8450000,-46.18%,300148
2017-09-30,全国社保基金一一四组合,全国社保基金,A股,6897598,1.56%,-374100,-5.14%,300150
2017-09-30,中国银行股份有限公司-博时逆向投资混合型证券投资基金,证券投资基金,A股,8600054,1.21%,3600054,72.00%,300152
2017-09-30,方正东亚信托有限责任公司-方正东亚·恒升28号证券投资单一资金信托,信托计划,A股,3259203,0.46%,新进,--,300152
2017-09-30,中国工商银行股份有限公司-博时卓越品牌混合型证券投资基金(LOF),证券投资基金,A股,2500148,0.35%,-10999852,-81.48%,300152
2017-09-30,交通银行股份有限公司-长信量化先锋混合型证券投资基金,证券投资基金,A股,6680375,2.13%,-19700,-0.29%,300154
2017-09-30,华宝信托有限责任公司-“华宝丰进”39号单一资金信托,信托计划,A股,1606300,0.58%,不变,--,300155
2017-09-30,全国社保基金一零七组合,全国社保基金,A股,10181695,1.41%,不变,--,300156
2017-09-30,中国工商银行股份有限公司-华夏领先股票型证券投资基金,证券投资基金,A股,7993392,1.11%,不变,--,300156
2017-09-30,中国银行-华夏回报证券投资基金,证券投资基金,A股,7719693,1.07%,不变,--,300156
2017-09-30,中国建设银行股份有限公司-华夏优势增长混合型证券投资基金,证券投资基金,A股,6598842,0.91%,-138600,-2.06%,300156
2017-09-30,中国工商银行股份有限公司-广发核心精选混合型证券投资基金,证券投资基金,A股,6461434,0.90%,新进,--,300156
2017-09-30,华澳国际信托有限公司-华澳·臻智28号证券投资集合资金信托计划,信托计划,A股,36801774,3.88%,不变,--,300159
2017-09-30,光大兴陇信托有限责任公司-光大信托·汇金8号证券投资单一资金信托,信托计划,A股,26415228,2.78%,-6376053,-19.44%,300159
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,16883871,1.78%,新进,--,300159
2017-09-30,中国工商银行股份有限公司-中邮趋势精选灵活配置混合型证券投资基金,证券投资基金,A股,15000000,1.58%,新进,--,300159
2017-09-30,中国农业银行-新华行业轮换灵活配置混合型证券投资基金,证券投资基金,A股,3246472,0.55%,-983568,-23.25%,300160
2017-09-30,中国工商银行-南方绩优成长股票型证券投资基金,证券投资基金,A股,4001423,2.48%,不变,--,300161
2017-09-30,中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,证券投资基金,A股,3183182,1.97%,-4431589,-58.20%,300161
2017-09-30,中国银行-南方高增长股票型开放式证券投资基金,证券投资基金,A股,2000040,1.24%,-399960,-16.67%,300161
2017-09-30,中国工商银行股份有限公司-富国中证工业4.0指数分级证券投资基金,证券投资基金,A股,1294309,0.80%,32000,2.54%,300161
2017-09-30,中国建设银行股份有限公司-华夏能源革新股票型证券投资基金,证券投资基金,A股,880000,0.54%,新进,--,300161
2017-09-30,中国光大银行股份有限公司-光大保德信量化核心证券投资基金,证券投资基金,A股,836900,0.52%,新进,--,300161
2017-09-30,华鑫国际信托有限公司-华鑫信托·价值回报5号证券投资集合资金信托计划,信托计划,A股,833100,0.38%,新进,--,300162
2017-09-30,云南国际信托有限公司-云信永盈7号证券投资集合资金信托计划,信托计划,A股,2900000,0.88%,不变,--,300163
2017-09-30,中国建设银行股份有限公司-摩根士丹利华鑫多因子精选策略混合型证券投资基金,证券投资基金,A股,2496200,0.76%,不变,--,300163
2017-09-30,交通银行-融通行业景气证券投资基金,证券投资基金,A股,11462101,3.67%,不变,--,300164
2017-09-30,中国建设银行股份有限公司-融通领先成长混合型证券投资基金(LOF),证券投资基金,A股,10812159,3.46%,不变,--,300164
2017-09-30,全国社保基金一一四组合,全国社保基金,A股,5936447,1.90%,不变,--,300164
2017-09-30,全国社保基金一零七组合,全国社保基金,A股,4300000,1.38%,不变,--,300164
2017-09-30,华宝信托有限责任公司-大地39号单一资金信托,信托计划,A股,3358906,1.10%,新进,--,300165
2017-09-30,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,信托计划,A股,20597901,2.55%,-4576224,-18.18%,300166
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,20402571,2.53%,不变,--,300166
2017-09-30,天安财产保险股份有限公司-保赢1号,保险产品,A股,17587225,2.18%,-7586900,-30.14%,300166
2017-09-30,华润深国投信托有限公司-润之信20期集合资金信托计划,信托计划,A股,2804227,0.93%,新进,--,300167
2017-09-30,云南国际信托有限公司-启鸿集合资金信托计划,信托计划,A股,1602800,0.53%,新进,--,300167
2017-09-30,上海兴全睿众资产-平安银行-兴全睿众万达信息分级特定多客户资产管理计划,基金资产管理计划,A股,7721585,0.77%,不变,--,300168
2017-09-30,重庆国际信托股份有限公司-渝信通系列单一信托2号,信托计划,A股,6984658,0.69%,不变,--,300168
2017-09-30,广发证券资管-工商银行-广发原驰·天晟新材1号集合资产管理计划,集合理财计划,A股,4185604,1.63%,不变,--,300169
2017-09-30,上海东方证券资管-光大银行-东证资管汉得信息1号集合资产管理计划,集合理财计划,A股,12890839,1.96%,不变,--,300170
2017-09-30,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,证券投资基金,A股,11329400,1.72%,新进,--,300170
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,保险产品,A股,7587225,1.16%,新进,--,300170
2017-09-30,中国人寿保险(集团)公司-传统-普通保险产品,保险产品,A股,7050848,1.07%,新进,--,300170
2017-09-30,兴业国际信托有限公司-智慧松德1号员工持股集合资金信托计划,信托计划,A股,4385142,1.34%,不变,--,300173
2017-09-30,华宝信托有限责任公司-“辉煌”70号单一资金信托,信托计划,A股,7336600,3.33%,不变,--,300174
2017-09-30,陕西省国际信托股份有限公司-陕国投·聚宝盆22号证券投资集合资金信托计划,信托计划,A股,6840000,3.11%,不变,--,300174
2017-09-30,陕西省国际信托股份有限公司-陕国投·正灏39号证券投资集合资金信托计划,信托计划,A股,1850000,0.40%,新进,--,300175
2017-09-30,陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划,信托计划,A股,5099000,4.77%,不变,--,300176
2017-09-30,云南国际信托有限公司-合顺8号集合资金信托计划,信托计划,A股,4848000,4.53%,不变,--,300176
2017-09-30,陕西省国际信托股份有限公司-陕国投·阳明2号证券投资集合资金信托计划,信托计划,A股,2493600,2.33%,-25200,-1.00%,300176
2017-09-30,国通信托有限责任公司-国通信托·聚赢60号证券投资单一资金信托,信托计划,A股,2283710,2.13%,新进,--,300176
2017-09-30,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,证券投资基金,A股,7078573,2.26%,不变,--,300177
2017-09-30,云南国际信托有限公司-云信增利18号证券投资单一资金信托,信托计划,A股,10453916,1.98%,不变,--,300178
2017-09-30,中海信托股份有限公司-中海信托-腾邦国际员工持股计划集合资金信托,信托计划,A股,9175312,1.74%,新进,--,300178
2017-09-30,中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金,证券投资基金,A股,4091747,0.77%,新进,--,300178
2017-09-30,嘉实基金-农业银行-嘉实中证金融资产管理计划,基金资产管理计划,A股,3671800,0.70%,不变,--,300178
2017-09-30,北信瑞丰基金-工商银行-北信瑞丰基金丰庆90号资产管理计划,基金资产管理计划,A股,11610716,3.06%,-8864500,-43.29%,300180
2017-09-30,"华宝信托有限责任公司-""辉煌""12号单一资金信托",信托计划,A股,9926103,2.61%,836103,9.20%,300180
2017-09-30,华安未来资产-工商银行-长安国际信托-长安权·华峰超纤定增权益投资单一资金信托计划,基金资产管理计划,A股,9700000,2.55%,不变,--,300180
2017-09-30,中欧盛世资产-广发银行-中欧盛世景鑫12号资产管理计划,基金资产管理计划,A股,8610753,2.27%,-5688227,-39.78%,300180
2017-09-30,全国社保基金一一四组合,全国社保基金,A股,3903600,1.10%,新进,--,300181
2017-09-30,中融基金-北京银行-中融国际信托-中融-融琨88号单一资金信托,基金资产管理计划,A股,51677958,3.75%,不变,--,300182
2017-09-30,全国社保基金五零二组合,全国社保基金,A股,51203482,3.71%,-474476,-0.92%,300182
2017-09-30,陕西省国际信托股份有限公司-陕国投·毅赢7号证券投资集合资金信托计划,信托计划,A股,50203316,3.64%,新进,--,300182
2017-09-30,融通资本-工商银行-广东华兴银行股份有限公司,基金资产管理计划,A股,44920074,3.26%,不变,--,300182
2017-09-30,方正东亚信托有限责任公司-凯悦2号证券投资单一资金信托,信托计划,A股,44000000,3.19%,12440095,39.42%,300182
2017-09-30,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,信托计划,A股,23851365,1.73%,新进,--,300182
2017-09-30,全国社保基金一零二组合,全国社保基金,A股,10300207,3.91%,不变,--,300183
2017-09-30,中国平安人寿保险股份有限公司-分红-个险分红,保险产品,A股,5527945,2.10%,新进,--,300183
2017-09-30,广发证券-交通银行-广发集合资产管理计划(3号),集合理财计划,A股,4342841,1.65%,-12326,-0.28%,300183
2017-09-30,中国平安财产保险股份有限公司-传统-普通保险产品,保险产品,A股,3022865,1.15%,新进,--,300183
2017-09-30,中国工商银行股份有限公司-南方大数据100指数证券投资基金,证券投资基金,A股,3626431,1.21%,新进,--,300184
2017-09-30,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,保险产品,A股,1999883,0.67%,新进,--,300184
2017-09-30,中国建设银行股份有限公司-富国创业板指数分级证券投资基金,证券投资基金,A股,13025902,0.48%,-657200,-4.80%,300185
2017-09-30,太平人寿保险有限公司-分红-个险分红,保险产品,A股,1500000,0.25%,不变,--,300187
2017-09-30,中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金,证券投资基金,A股,4020659,1.36%,-565167,-12.32%,300188
2017-09-30,中国建设银行股份有限公司-民生加银景气行业混合型证券投资基金,证券投资基金,A股,3287261,1.11%,新进,--,300188
2017-09-30,全国社保基金一一六组合,全国社保基金,A股,2035262,0.69%,新进,--,300188
2017-09-30,泰达宏利基金-民生银行-泰达宏利价值成长定向增发460号资产管理计划,基金资产管理计划,A股,12000000,3.07%,不变,--,300190
2017-09-30,中国民生银行股份有限公司-华商领先企业混合型证券投资基金,证券投资基金,A股,6000000,1.53%,-2822682,-31.99%,300190
2017-09-30,金鹰基金-民生银行-筠业灵活配置1号资产管理计划,基金资产管理计划,A股,4880000,1.25%,不变,--,300190
2017-09-30,中国光大银行股份有限公司-泓德优选成长混合型证券投资基金,证券投资基金,A股,3176367,0.81%,-1732200,-35.29%,300190
2017-09-30,中国银行股份有限公司-华泰柏瑞量化增强混合型证券投资基金,证券投资基金,A股,10244828,2.80%,新进,--,300193
2017-09-30,中国银行股份有限公司-华泰柏瑞量化驱动灵活配置混合型证券投资基金,证券投资基金,A股,3339280,0.91%,新进,--,300193
2017-09-30,百年人寿保险股份有限公司-传统保险产品,保险产品,A股,2648362,0.72%,不变,--,300193
2017-09-30,中国邮政储蓄银行股份有限公司-天弘互联网灵活配置混合型证券投资基金,证券投资基金,A股,640900,0.31%,-167300,-20.70%,300195
2017-09-30,天治基金-浦发银行-爱建信托-爱建天治浦发1号集合资金信托计划,基金资产管理计划,A股,8630726,3.38%,新进,--,300196
2017-09-30,申万菱信资产-工商银行-华融信托-华融·远策定增优势组合单一资金信托,基金资产管理计划,A股,5474118,2.15%,新进,--,300196
2017-09-30,中国工商银行股份有限公司-华安智增精选灵活配置混合型证券投资基金,证券投资基金,A股,3862457,1.51%,1937450,100.65%,300196
2017-09-30,全国社保基金五零一组合,全国社保基金,A股,3796508,1.49%,新进,--,300196
2017-09-30,民生通惠资产-民生银行-民生通惠新汇三号资产管理产品,保险产品,A股,3649920,1.43%,2414360,195.41%,300196
2017-09-30,兴业国际信托有限公司-兴业信托-铁汉生态2号员工持股集合资金信托计划(第2期),信托计划,A股,40010071,4.04%,不变,--,300197
2017-09-30,上海浦东发展银行股份有限公司-国泰金龙行业精选证券投资基金,证券投资基金,A股,26052424,2.63%,-1635202,-5.91%,300197
2017-09-30,中国建设银行股份有限公司-国泰中小盘成长混合型证券投资基金(LOF),证券投资基金,A股,25679131,2.59%,-1383135,-5.11%,300197
2017-09-30,兴业国际信托有限公司-铁汉生态2号员工持股集合资金信托计划(第1期),信托计划,A股,23825768,2.40%,不变,--,300197
2017-09-30,中国工商银行股份有限公司-国泰估值优势混合型证券投资基金(LOF),证券投资基金,A股,23039303,2.32%,-1373800,-5.63%,300197
2017-09-30,中国人民人寿保险股份有限公司-传统-普通保险产品,保险产品,A股,17915279,1.81%,1606613,9.85%,300197
2017-09-30,云南国际信托有限公司-聚利12号单一资金信托,信托计划,A股,17674600,2.26%,581600,3.40%,300198
2017-09-30,中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金,证券投资基金,A股,14797878,2.63%,-3349537,-18.46%,300199
2017-09-30,中国工商银行股份有限公司-嘉实事件驱动股票型证券投资基金,证券投资基金,A股,6053328,1.08%,新进,--,300199
2017-09-30,中国工商银行股份有限公司-嘉实新机遇灵活配置混合型发起式证券投资基金,证券投资基金,A股,5844250,1.04%,不变,--,300199
2017-09-30,中国银行-嘉实成长收益型证券投资基金,证券投资基金,A股,7609964,3.74%,1240001,19.47%,300200
2017-09-30,中国农业银行股份有限公司-嘉实领先成长混合型证券投资基金,证券投资基金,A股,3778074,1.86%,369600,10.84%,300200
2017-09-30,中国人民人寿保险股份有限公司-传统-普通保险产品,保险产品,A股,2743603,1.35%,新进,--,300200
