日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,金雅莲,个人,A股,145600,0.36%,新进,--,300565
2017-09-30,熊明,个人,A股,145300,0.36%,新进,--,300565
2017-09-30,华水芳,个人,A股,131960,0.33%,新进,--,300565
2017-09-30,黄渠浪,个人,A股,126700,0.32%,新进,--,300565
2017-09-30,董敏,个人,A股,780000,2.61%,-138550,-15.08%,300566
2017-09-30,于敏,个人,A股,300450,1.01%,不变,--,300566
2017-09-30,蒋六顺,个人,A股,273450,0.92%,不变,--,300566
2017-09-30,丁月辉,个人,A股,228450,0.77%,-43200,-15.90%,300566
2017-09-30,庄兴潮,个人,A股,215700,0.72%,不变,--,300566
2017-09-30,沈尧林,个人,A股,210000,0.70%,新进,--,300566
2017-09-30,杨绍国,个人,A股,200000,0.67%,-100000,-33.33%,300566
2017-09-30,杨荣华,个人,A股,902560,1.88%,新进,--,300568
2017-09-30,倪小兵,个人,A股,577677,1.20%,56017,10.74%,300568
2017-09-30,陈竞,个人,A股,490052,1.31%,新进,--,300569
2017-09-30,沈艳艳,个人,A股,292100,0.78%,新进,--,300569
2017-09-30,汪凤娟,个人,A股,267320,0.71%,新进,--,300569
2017-09-30,俞利强,个人,A股,261940,0.70%,新进,--,300569
2017-09-30,白晶晶,个人,A股,331055,0.58%,新进,--,300570
2017-09-30,杨涛,个人,A股,330000,0.57%,新进,--,300570
2017-09-30,梁润权,个人,A股,329500,0.57%,-91209,-21.68%,300570
2017-09-30,涂萱萱,个人,A股,286540,0.50%,新进,--,300570
2017-09-30,王静,个人,A股,267900,0.47%,新进,--,300570
2017-09-30,顾云囡,个人,A股,265320,0.46%,9000,3.51%,300570
2017-09-30,刘海菊,个人,A股,256000,0.45%,-13300,-4.94%,300570
2017-09-30,高峰,个人,A股,223700,0.39%,新进,--,300570
2017-09-30,彭皓喆,个人,A股,219580,0.38%,新进,--,300570
2017-09-30,陈颖,个人,A股,2019938,10.10%,新进,--,300571
2017-09-30,张彦明,个人,A股,332600,1.66%,新进,--,300571
2017-09-30,金洪正,个人,A股,313500,1.57%,新进,--,300571
2017-09-30,吴结靖,个人,A股,238000,1.19%,新进,--,300571
2017-09-30,姚明,个人,A股,227100,1.14%,新进,--,300571
2017-09-30,俞来根,个人,A股,202802,1.01%,新进,--,300571
2017-09-30,王鑫美,个人,A股,196200,0.98%,新进,--,300571
2017-09-30,庄连美,个人,A股,274900,1.65%,新进,--,300572
2017-09-30,徐以芳,个人,A股,272000,1.63%,新进,--,300572
2017-09-30,蔡伟,个人,A股,198900,1.19%,不变,--,300572
2017-09-30,王连保,个人,A股,195300,1.17%,新进,--,300572
2017-09-30,张宗喜,个人,A股,130300,0.65%,新进,--,300573
2017-09-30,曹志洪,个人,A股,120000,0.60%,不变,--,300573
2017-09-30,李海,个人,A股,110000,0.55%,新进,--,300573
2017-09-30,王杰,个人,A股,109500,0.55%,-5000,-4.37%,300573
2017-09-30,翁进锋,个人,A股,99700,0.50%,新进,--,300573
2017-09-30,张桂芝,个人,A股,97300,0.49%,新进,--,300573
2017-09-30,金光,个人,A股,150000,0.82%,新进,--,300575
2017-09-30,海德有,个人,A股,122100,0.67%,新进,--,300575
2017-09-30,江颂列,个人,A股,98900,0.54%,新进,--,300575
2017-09-30,周文惠,个人,A股,94500,0.51%,100,0.11%,300575
2017-09-30,刘洋,个人,A股,92000,0.50%,新进,--,300575
2017-09-30,韩红菊,个人,A股,83700,0.46%,新进,--,300575
2017-09-30,王春风,个人,A股,81400,0.44%,新进,--,300575
2017-09-30,李欣,个人,A股,3281751,10.94%,580250,21.48%,300576
2017-09-30,周信钢,个人,A股,1092000,3.64%,145500,15.37%,300576
2017-09-30,徐和云,个人,A股,377600,1.26%,-223309,-37.16%,300576
2017-09-30,周火根,个人,A股,346250,1.15%,112700,48.26%,300576
2017-09-30,赵钊,个人,A股,217006,0.72%,36800,20.42%,300576
2017-09-30,蔡波,个人,A股,165000,0.55%,新进,--,300576
2017-09-30,王寿山,个人,A股,138000,0.46%,新进,--,300576
2017-09-30,王明华,个人,A股,130000,0.43%,新进,--,300576
2017-09-30,郑宝兰,个人,A股,127300,0.42%,-62950,-33.09%,300576
2017-09-30,杨伟强,个人,A股,526461,1.75%,51200,10.77%,300577
2017-09-30,靖涛,个人,A股,396500,2.20%,不变,--,300578
2017-09-30,肖伟,个人,A股,191191,1.06%,新进,--,300578
2017-09-30,任岗,个人,A股,196400,0.98%,新进,--,300579
2017-09-30,汪斌,个人,A股,173500,0.87%,1300,0.75%,300579
2017-09-30,陈航,个人,A股,155600,0.78%,新进,--,300579
2017-09-30,忻雅萍,个人,A股,150000,0.75%,新进,--,300579
2017-09-30,柏传庆,个人,A股,134300,0.67%,新进,--,300579
2017-09-30,刘玮,个人,A股,120500,0.60%,不变,--,300579
2017-09-30,高志坚,个人,A股,115000,0.58%,新进,--,300579
2017-09-30,杨润萍,个人,A股,96600,0.48%,新进,--,300579
2017-09-30,潘海兵,个人,A股,94000,0.47%,新进,--,300579
2017-09-30,周黎英,个人,A股,94000,0.47%,新进,--,300579
2017-09-30,梁润权,个人,A股,920081,1.84%,118400,14.77%,300580
2017-09-30,马春光,个人,A股,672005,1.34%,136276,25.44%,300580
2017-09-30,谭烁,个人,A股,278600,0.56%,-30600,-9.90%,300580
2017-09-30,刘沐财,个人,A股,230800,0.46%,新进,--,300580
2017-09-30,韩锐,个人,A股,208700,0.42%,新进,--,300580
2017-09-30,段卫华,个人,A股,202200,0.40%,新进,--,300580
2017-09-30,邓美真,个人,A股,200000,0.40%,新进,--,300580
2017-09-30,黄志峰,个人,A股,163400,0.33%,新进,--,300580
2017-09-30,练洪德,个人,A股,147000,0.29%,-13000,-8.13%,300580
2017-09-30,赵建平,个人,A股,800000,3.54%,不变,--,300581
2017-09-30,刘浩志,个人,A股,320780,1.42%,不变,--,300581
2017-09-30,卓斌,个人,A股,187100,0.83%,新进,--,300581
2017-09-30,马巍,个人,A股,172700,0.76%,新进,--,300581
2017-09-30,曾以刚,个人,A股,150600,0.67%,新进,--,300581
2017-09-30,张瑜,个人,A股,110000,0.49%,新进,--,300581
2017-09-30,孙金华,个人,A股,469773,0.95%,新进,--,300582
2017-09-30,张韬,个人,A股,281419,0.57%,新进,--,300582
2017-09-30,朱先仪,个人,A股,270000,0.55%,新进,--,300582
2017-09-30,陈敬忠,个人,A股,269112,0.54%,不变,--,300582
2017-09-30,韩佳培,个人,A股,247814,0.50%,不变,--,300582
2017-09-30,孙伟,个人,A股,200000,0.40%,新进,--,300582
2017-09-30,楼文睿,个人,A股,193650,0.39%,新进,--,300582
2017-09-30,吴挺,个人,A股,190000,0.38%,新进,--,300582
2017-09-30,黄诚锋,个人,A股,157500,0.32%,新进,--,300582
2017-09-30,王治富,个人,A股,489855,1.84%,8600,1.79%,300583
2017-09-30,陈军,个人,A股,338800,1.27%,116983,52.74%,300583
2017-09-30,李孔诗琦,个人,A股,297100,1.11%,51000,20.72%,300583
2017-09-30,管建勇,个人,A股,197000,0.74%,12900,7.01%,300583
2017-09-30,赵瑞娟,个人,A股,133000,0.50%,489,0.37%,300583
2017-09-30,梅登荣,个人,A股,110200,0.41%,-3700,-3.25%,300583
2017-09-30,肖煜,个人,A股,100000,0.37%,新进,--,300583
2017-09-30,万小龙,个人,A股,98900,0.37%,新进,--,300583
2017-09-30,何曼,个人,A股,97600,0.37%,新进,--,300583
2017-09-30,陈祥文,个人,A股,88000,0.33%,新进,--,300583
2017-09-30,王蓉,个人,A股,344500,1.73%,160600,87.33%,300584
2017-09-30,俞慧,个人,A股,173900,0.87%,31900,22.46%,300584
2017-09-30,霍伟强,个人,A股,169909,0.85%,新进,--,300584
2017-09-30,李慧,个人,A股,140500,0.71%,不变,--,300584
2017-09-30,陈爱华,个人,A股,138700,0.70%,新进,--,300584
2017-09-30,钱军,个人,A股,132600,0.67%,新进,--,300584
2017-09-30,沈军,个人,A股,100000,0.50%,-212000,-67.95%,300584
2017-09-30,徐刚,个人,A股,880000,2.20%,新进,--,300585
2017-09-30,李欣,个人,A股,600000,1.50%,-89534,-12.98%,300585
2017-09-30,施玉庆,个人,A股,529100,1.32%,新进,--,300585
2017-09-30,王珑,个人,A股,318000,0.80%,47500,17.56%,300585
2017-09-30,王京强,个人,A股,180000,0.45%,新进,--,300585
2017-09-30,黄群,个人,A股,180000,0.45%,新进,--,300585
2017-09-30,郎红樱,个人,A股,169200,0.42%,新进,--,300585
2017-09-30,张帆,个人,A股,150000,0.38%,新进,--,300585
2017-09-30,李朝晖,个人,A股,145400,0.36%,新进,--,300585
2017-09-30,张少敏,个人,A股,141100,0.35%,新进,--,300585
2017-09-30,李欣,个人,A股,830950,3.46%,-138600,-14.30%,300586
2017-09-30,周晨,个人,A股,424500,1.77%,60100,16.49%,300586
2017-09-30,李静,个人,A股,366663,1.53%,新进,--,300586
2017-09-30,陈婵宜,个人,A股,357726,1.49%,149161,71.52%,300586
2017-09-30,张祥林,个人,A股,191100,0.80%,-186000,-49.32%,300586
2017-09-30,麦明潮,个人,A股,190488,0.79%,41300,27.68%,300586
2017-09-30,孙阿香,个人,A股,188800,0.79%,新进,--,300586
2017-09-30,刘恋,个人,A股,174018,0.73%,不变,--,300586
2017-09-30,张风鹏,个人,A股,652541,2.51%,317900,95.00%,300587
2017-09-30,张祥林,个人,A股,649700,2.50%,97900,17.74%,300587
2017-09-30,张俊凯,个人,A股,333400,1.28%,新进,--,300587
2017-09-30,王齐玉,个人,A股,325700,1.25%,134959,70.76%,300587
2017-09-30,李作民,个人,A股,288300,1.11%,新进,--,300587
2017-09-30,何炜,个人,A股,247800,0.95%,新进,--,300587
2017-09-30,蔡玉婵,个人,A股,245300,0.94%,2100,0.86%,300587
2017-09-30,王哲飞,个人,A股,245300,0.94%,新进,--,300587
2017-09-30,郭惠斌,个人,A股,232123,0.89%,新进,--,300587
2017-09-30,李红伟,个人,A股,219200,0.84%,新进,--,300587
2017-09-30,张永维,个人,A股,366686,1.30%,新进,--,300589
2017-09-30,章绍基,个人,A股,251750,0.89%,新进,--,300589
2017-09-30,郑春刚,个人,A股,218010,0.77%,新进,--,300589
2017-09-30,尹秀丽,个人,A股,150000,0.53%,新进,--,300589
2017-09-30,周建邦,个人,A股,133700,0.47%,新进,--,300589
2017-09-30,段潋姿,个人,A股,125900,0.45%,新进,--,300589
2017-09-30,庄小英,个人,A股,112290,0.40%,新进,--,300589
2017-09-30,徐建军,个人,A股,111170,0.39%,新进,--,300589
2017-09-30,周晓文,个人,A股,101100,0.36%,新进,--,300589
2017-09-30,吴银河,个人,A股,522100,1.31%,175800,50.77%,300590
2017-09-30,吴三华,个人,A股,258700,0.65%,不变,--,300590
2017-09-30,李振荣,个人,A股,233800,0.58%,新进,--,300590
2017-09-30,孙金龙,个人,A股,204500,0.51%,不变,--,300590
2017-09-30,谭斌长,个人,A股,180100,0.45%,不变,--,300590
2017-09-30,韩丙翠,个人,A股,175800,0.44%,不变,--,300590
2017-09-30,林奇,个人,A股,173800,0.43%,不变,--,300590
2017-09-30,唐永斌,个人,A股,400000,0.51%,新进,--,300591
2017-09-30,李静云,个人,A股,368670,0.47%,124270,50.85%,300591
2017-09-30,尹定洪,个人,A股,351790,0.45%,-129990,-26.98%,300591
2017-09-30,陈楚文,个人,A股,349100,0.45%,新进,--,300591
2017-09-30,陈小佳,个人,A股,313130,0.40%,新进,--,300591
2017-09-30,周惠珠,个人,A股,303795,0.39%,新进,--,300591
2017-09-30,韩涛,个人,A股,272132,0.35%,新进,--,300591
2017-09-30,黄赛金,个人,A股,268290,0.34%,15980,6.33%,300591
2017-09-30,周晓清,个人,A股,263920,0.34%,新进,--,300591
2017-09-30,杨治涛,个人,A股,256900,0.33%,新进,--,300591
2017-09-30,曹志伟,个人,A股,497907,1.63%,156200,45.71%,300592
2017-09-30,张霞,个人,A股,279800,0.91%,新进,--,300592
2017-09-30,李朋忠,个人,A股,220000,0.72%,新进,--,300592
2017-09-30,应国飞,个人,A股,180600,0.59%,新进,--,300592
2017-09-30,徐亮,个人,A股,175800,0.57%,新进,--,300592
2017-09-30,汪瑶瑛,个人,A股,165200,0.54%,不变,--,300592
2017-09-30,应洁,个人,A股,158200,0.52%,-71000,-30.98%,300592
2017-09-30,阮克荣,个人,A股,231600,0.80%,新进,--,300593
2017-09-30,林玲玲,个人,A股,178900,0.62%,1000,0.56%,300593
2017-09-30,秦莉明,个人,A股,159277,0.55%,不变,--,300593
2017-09-30,周建秦,个人,A股,156774,0.54%,新进,--,300593
2017-09-30,罗鹰,个人,A股,145335,0.50%,新进,--,300593
2017-09-30,刘东义,个人,A股,114000,0.39%,新进,--,300593
2017-09-30,赵学清,个人,A股,106100,0.37%,-36398,-25.54%,300593
2017-09-30,彭叶宝,个人,A股,95000,0.33%,新进,--,300593
2017-09-30,吴红标,个人,A股,94377,0.33%,新进,--,300593
2017-09-30,杨素清,个人,A股,90400,0.31%,新进,--,300593
2017-09-30,陈子芳,个人,A股,1317380,4.31%,720620,120.76%,300595
2017-09-30,林奇,个人,A股,666666,2.18%,新进,--,300595
2017-09-30,王慧莉,个人,A股,577400,1.89%,新进,--,300595
2017-09-30,彭庆伟,个人,A股,442360,1.45%,-153240,-25.73%,300595
2017-09-30,黄芝颢,个人,A股,385600,0.86%,-176600,-31.41%,300596
2017-09-30,宗予红,个人,A股,350219,0.78%,27719,8.60%,300596
2017-09-30,周奇平,个人,A股,340000,0.76%,新进,--,300596
2017-09-30,刘自林,个人,A股,337650,0.75%,新进,--,300596
2017-09-30,吴鸿钗,个人,A股,301400,0.67%,-800,-0.26%,300596
2017-09-30,孙妍,个人,A股,270000,0.60%,新进,--,300596
2017-09-30,朱建云,个人,A股,259049,0.58%,21000,8.82%,300596
2017-09-30,胡陈伟,个人,A股,345343,0.58%,新进,--,300597
2017-09-30,王松妹,个人,A股,332500,0.55%,新进,--,300597
2017-09-30,王洪锋,个人,A股,251000,0.42%,不变,--,300597
2017-09-30,杨国虎,个人,A股,250400,0.42%,新进,--,300597
2017-09-30,何虎,个人,A股,237431,0.40%,新进,--,300597
2017-09-30,王驰宇,个人,A股,203795,0.34%,新进,--,300597
2017-09-30,裴君秋,个人,A股,202000,0.34%,1900,0.95%,300597
2017-09-30,陈女凤,个人,A股,197500,0.33%,新进,--,300597
2017-09-30,马喜军,个人,A股,192343,0.32%,新进,--,300597
2017-09-30,蒋艳,个人,A股,171700,0.29%,新进,--,300597
2017-09-30,王云飞,个人,A股,1319002,6.60%,346200,35.59%,300598
2017-09-30,陈爱红,个人,A股,1080000,5.40%,63168,6.21%,300598
2017-09-30,傅钦龙,个人,A股,437600,2.19%,新进,--,300598
2017-09-30,于亦春,个人,A股,277000,1.39%,-4000,-1.42%,300598
2017-09-30,朱惠君,个人,A股,227600,1.14%,新进,--,300598
2017-09-30,龚杨紫墨,个人,A股,205900,1.03%,新进,--,300598
2017-09-30,卫汉明,个人,A股,201900,1.01%,-7400,-3.54%,300598
2017-09-30,曾宪莲,个人,A股,163000,0.82%,新进,--,300598
2017-09-30,陈亚东,个人,A股,156500,0.78%,新进,--,300598
2017-09-30,赵菲,个人,A股,150000,0.75%,新进,--,300598
2017-09-30,吴恒华,个人,A股,1066498,1.40%,59800,5.94%,300599
2017-09-30,曾志涛,个人,A股,425500,0.56%,新进,--,300599
2017-09-30,程时庆,个人,A股,354500,0.47%,新进,--,300599
2017-09-30,何培晖,个人,A股,306696,0.40%,新进,--,300599
2017-09-30,彭珍华,个人,A股,300000,0.39%,新进,--,300599
2017-09-30,丁震华,个人,A股,290935,0.38%,新进,--,300599
2017-09-30,孙雪强,个人,A股,260000,0.34%,70000,36.84%,300599
2017-09-30,周世莲,个人,A股,250400,0.33%,21800,9.54%,300599
2017-09-30,陈应铭,个人,A股,250000,0.33%,新进,--,300599
2017-09-30,周辉,个人,A股,234100,0.31%,新进,--,300599
2017-09-30,闵茂群,个人,A股,157900,0.63%,新进,--,300600
2017-09-30,王成枢,个人,A股,1232632,2.93%,64300,5.50%,300601
2017-09-30,孔彩平,个人,A股,658509,1.57%,新进,--,300601
2017-09-30,梁次华,个人,A股,628600,1.50%,新进,--,300601
2017-09-30,何琳,个人,A股,622330,1.48%,2808,0.45%,300601
2017-09-30,魏满凤,个人,A股,1835165,7.34%,361500,24.53%,300602
2017-09-30,杨燕灵,个人,A股,1674541,6.70%,407572,32.17%,300602
2017-09-30,孙慧明,个人,A股,1487187,5.95%,38800,2.68%,300602
2017-09-30,张晓冰,个人,A股,621656,2.49%,不变,--,300602
2017-09-30,欧伟琼,个人,A股,409300,1.64%,新进,--,300602
2017-09-30,刘清清,个人,A股,225540,0.90%,新进,--,300602
2017-09-30,雷空军,个人,A股,524900,2.04%,不变,--,300603
2017-09-30,刘顺香,个人,A股,426800,1.66%,不变,--,300603
2017-09-30,杨兴礼,个人,A股,533300,2.80%,新进,--,300604
2017-09-30,赵吉,个人,A股,500000,2.62%,新进,--,300604
2017-09-30,叶臻,个人,A股,310900,1.63%,新进,--,300604
2017-09-30,徐越,个人,A股,310000,1.63%,新进,--,300604
2017-09-30,陈云海,个人,A股,208500,1.09%,新进,--,300604
2017-09-30,郭晓飞,个人,A股,200800,1.05%,新进,--,300604
2017-09-30,张晔,个人,A股,200000,1.05%,新进,--,300604
2017-09-30,李欣,个人,A股,1264244,6.02%,379139,42.84%,300605
2017-09-30,廖伟俭,个人,A股,710989,3.39%,41898,6.26%,300605
2017-09-30,王建强,个人,A股,249432,1.19%,新进,--,300605
2017-09-30,高增,个人,A股,240422,1.14%,不变,--,300605
2017-09-30,戴大龙,个人,A股,205400,0.98%,66800,48.20%,300605
2017-09-30,孙建昌,个人,A股,160480,0.76%,不变,--,300605
2017-09-30,胡林珍,个人,A股,151300,0.72%,新进,--,300605
2017-09-30,赖丽虹,个人,A股,375800,1.69%,新进,--,300606
2017-09-30,陈涌彬,个人,A股,261200,1.17%,-2600,-0.99%,300606
2017-09-30,李春云,个人,A股,139150,0.64%,-13800,-9.02%,300608
2017-09-30,王晔,个人,A股,130000,0.59%,不变,--,300608
2017-09-30,罗云,个人,A股,124023,0.57%,新进,--,300608
2017-09-30,叶映青,个人,A股,123790,0.56%,新进,--,300608
2017-09-30,吴谨,个人,A股,118920,0.54%,新进,--,300608
2017-09-30,林仁平,个人,A股,115700,0.53%,新进,--,300608
2017-09-30,胡向阳,个人,A股,113550,0.52%,新进,--,300608
2017-09-30,张国平,个人,A股,110000,0.50%,-11080,-9.15%,300608
2017-09-30,邓辰明,个人,A股,108420,0.49%,新进,--,300608
2017-09-30,厉红英,个人,A股,102680,0.47%,新进,--,300608
2017-09-30,黄春桦,个人,A股,472381,1.89%,新进,--,300609
2017-09-30,梁为民,个人,A股,424800,1.70%,新进,--,300609
2017-09-30,刘刚,个人,A股,315283,1.26%,-1400,-0.44%,300609
2017-09-30,王玉萍,个人,A股,253000,1.01%,34458,15.77%,300609
2017-09-30,沈月明,个人,A股,115600,0.46%,新进,--,300609
2017-09-30,王勇,个人,A股,114000,0.46%,-99400,-46.58%,300609
2017-09-30,陈志强,个人,A股,101800,0.41%,新进,--,300609
2017-09-30,陆贵新,个人,A股,99600,0.40%,新进,--,300609
2017-09-30,陈红献,个人,A股,98400,0.39%,新进,--,300609
2017-09-30,张俊凯,个人,A股,376078,1.00%,新进,--,300610
2017-09-30,吴志鹏,个人,A股,288400,0.77%,19600,7.29%,300610
2017-09-30,陈泽贵,个人,A股,222500,0.59%,不变,--,300610
2017-09-30,沈玉忠,个人,A股,193944,0.52%,新进,--,300610
2017-09-30,陈汉中,个人,A股,172200,0.46%,600,0.35%,300610
2017-09-30,李珍州,个人,A股,164600,0.44%,新进,--,300610
2017-09-30,周昀华,个人,A股,159750,0.43%,新进,--,300610
2017-09-30,周新华,个人,A股,150000,0.40%,新进,--,300610
2017-09-30,唐彦君,个人,A股,146550,0.39%,新进,--,300610
2017-09-30,利兴强,个人,A股,272294,0.61%,新进,--,300611
2017-09-30,姚振武,个人,A股,255400,0.57%,新进,--,300611
2017-09-30,王良平,个人,A股,206400,0.46%,新进,--,300611
2017-09-30,龚良义,个人,A股,204502,0.46%,新进,--,300611
2017-09-30,张小栋,个人,A股,197500,0.44%,新进,--,300611
2017-09-30,吴文平,个人,A股,184600,0.41%,新进,--,300611
2017-09-30,韩忠祥,个人,A股,162300,0.36%,新进,--,300611
2017-09-30,曾若林,个人,A股,150000,0.34%,新进,--,300611
2017-09-30,陈伟志,个人,A股,146800,0.33%,新进,--,300611
2017-09-30,段丰伟,个人,A股,791700,2.93%,不变,--,300612
2017-09-30,王婷婷,个人,A股,636000,2.36%,不变,--,300612
2017-09-30,郑秀金,个人,A股,548250,2.03%,不变,--,300612
2017-09-30,刘恋玛,个人,A股,464441,1.72%,不变,--,300612
2017-09-30,汪海敏,个人,A股,461550,1.71%,不变,--,300612
2017-09-30,马军梅,个人,A股,184600,1.66%,新进,--,300613
2017-09-30,程银娥,个人,A股,100000,0.90%,新进,--,300613
2017-09-30,郭良,个人,A股,260000,1.30%,-21700,-7.70%,300615
2017-09-30,唐梦华,个人,A股,92700,0.46%,新进,--,300615
2017-09-30,陈炎伟,个人,A股,65100,0.33%,新进,--,300615
2017-09-30,邝燕平,个人,A股,63700,0.32%,新进,--,300615
2017-09-30,庞泊,个人,A股,61800,0.31%,新进,--,300615
2017-09-30,陈正浩,个人,A股,53300,0.27%,新进,--,300615
2017-09-30,邱东,个人,A股,53100,0.27%,新进,--,300615
2017-09-30,郭丹,个人,A股,52800,0.26%,新进,--,300615
2017-09-30,阳雪梅,个人,A股,51300,0.26%,新进,--,300615
2017-09-30,孙永金,个人,A股,170800,1.02%,23900,16.27%,300617
2017-09-30,李常岭,个人,A股,153200,0.92%,新进,--,300617
2017-09-30,程祥,个人,A股,128900,0.77%,新进,--,300617
2017-09-30,王自华,个人,A股,122500,0.73%,33700,37.95%,300617
2017-09-30,赵敏,个人,A股,75500,0.45%,新进,--,300617
2017-09-30,张锦喜,个人,A股,75200,0.45%,新进,--,300617
2017-09-30,杨义,个人,A股,70000,0.42%,新进,--,300617
2017-09-30,徐建兰,个人,A股,67800,0.41%,1700,2.57%,300617
2017-09-30,郝建堂,个人,A股,67200,0.40%,不变,--,300617
2017-09-30,罗嗣海,个人,A股,503800,1.68%,新进,--,300618
2017-09-30,施桂花,个人,A股,378500,1.26%,新进,--,300618
2017-09-30,朱立珍,个人,A股,206900,1.11%,新进,--,300619
2017-09-30,李还,个人,A股,132700,0.71%,新进,--,300619
2017-09-30,宋诚,个人,A股,100000,0.54%,新进,--,300619
2017-09-30,张军,个人,A股,95100,0.51%,新进,--,300619
2017-09-30,叶培华,个人,A股,88700,0.47%,新进,--,300619
2017-09-30,沈隽昊,个人,A股,78500,0.42%,1300,1.68%,300619
2017-09-30,方国华,个人,A股,73800,0.40%,新进,--,300619
2017-09-30,丁律淼,个人,A股,72500,0.39%,新进,--,300619
2017-09-30,陈文生,个人,A股,717578,3.26%,200000,38.64%,300620
2017-09-30,黄焱,个人,A股,132300,0.60%,46600,54.38%,300620
2017-09-30,周淑琴,个人,A股,129470,0.59%,新进,--,300620
2017-09-30,罗昌祥,个人,A股,125000,0.57%,-7600,-5.73%,300620
2017-09-30,胡君,个人,A股,121100,0.55%,不变,--,300620
2017-09-30,袁佩良,个人,A股,105000,0.48%,新进,--,300620
2017-09-30,胡林珍,个人,A股,101300,0.46%,新进,--,300620
2017-09-30,吴建忠,个人,A股,272600,0.80%,新进,--,300621
2017-09-30,何健,个人,A股,223800,0.66%,23800,11.90%,300621
2017-09-30,彭清文,个人,A股,180000,0.53%,新进,--,300621
2017-09-30,孙晓民,个人,A股,167200,0.49%,新进,--,300621
2017-09-30,林泰立,个人,A股,148200,0.44%,新进,--,300621
2017-09-30,吴志敏,个人,A股,124900,0.37%,新进,--,300621
2017-09-30,张红,个人,A股,121000,0.36%,-4375,-3.49%,300621
2017-09-30,陈亮,个人,A股,120100,0.35%,新进,--,300621
2017-09-30,沈林泉,个人,A股,117501,0.35%,新进,--,300621
2017-09-30,吴青山,个人,A股,114300,0.34%,新进,--,300621
2017-09-30,王亦可,个人,A股,814600,3.80%,新进,--,300622
2017-09-30,张青,个人,A股,712160,3.32%,40937,6.10%,300622
2017-09-30,吴军,个人,A股,582000,2.71%,407600,233.72%,300622
2017-09-30,方式宜,个人,A股,300000,1.40%,新进,--,300622
2017-09-30,华葱圆,个人,A股,195895,0.91%,7400,3.93%,300622
2017-09-30,彭金梅,个人,A股,123100,0.57%,新进,--,300622
2017-09-30,申彦军,个人,A股,123000,0.57%,新进,--,300622
2017-09-30,石伟民,个人,A股,118400,0.55%,不变,--,300622
2017-09-30,尤颖,个人,A股,100000,0.47%,-29500,-22.78%,300622
2017-09-30,鹿建新,个人,A股,231402,0.98%,新进,--,300623
2017-09-30,程晓峰,个人,A股,220800,0.94%,新进,--,300623
2017-09-30,徐春楚,个人,A股,204525,0.87%,新进,--,300623
2017-09-30,陈建华,个人,A股,200000,0.85%,新进,--,300623
2017-09-30,俞笑青,个人,A股,166500,0.71%,新进,--,300623
2017-09-30,张卿瑜,个人,A股,158200,0.67%,新进,--,300623
2017-09-30,姚海英,个人,A股,125742,0.53%,15442,14.00%,300623
2017-09-30,彭庆伟,个人,A股,100000,0.42%,新进,--,300623
2017-09-30,张文锦,个人,A股,90171,0.38%,新进,--,300623
2017-09-30,王进南,个人,A股,1180439,1.69%,新进,--,300625
2017-09-30,董敏,个人,A股,620564,0.89%,44000,7.63%,300625
2017-09-30,梁润权,个人,A股,480300,0.69%,新进,--,300625
2017-09-30,王珏,个人,A股,256600,0.37%,新进,--,300625
2017-09-30,罗昌祥,个人,A股,243300,0.35%,新进,--,300625
2017-09-30,吴作佳,个人,A股,200000,0.29%,新进,--,300625
2017-09-30,张祖坤,个人,A股,195700,0.28%,新进,--,300625
2017-09-30,徐景久,个人,A股,172000,0.25%,新进,--,300625
2017-09-30,刘玉贤,个人,A股,163000,0.23%,新进,--,300625
2017-09-30,宋学崇,个人,A股,1966019,7.86%,388904,24.66%,300626
2017-09-30,陈水根,个人,A股,1268824,5.08%,40000,3.26%,300626
2017-09-30,袁桂珍,个人,A股,1047100,4.19%,-3300,-0.31%,300626
2017-09-30,胡金萍,个人,A股,1027842,4.11%,800,0.08%,300626
2017-09-30,宋迪,个人,A股,687432,2.75%,新进,--,300626
2017-09-30,徐永晓,个人,A股,528122,2.11%,新进,--,300626
2017-09-30,何朱三,个人,A股,338300,1.35%,不变,--,300626
2017-09-30,孙丽丽,个人,A股,334000,1.34%,44500,15.37%,300626
2017-09-30,赵建平,个人,A股,1300000,4.36%,100000,8.33%,300627
2017-09-30,赵吉,个人,A股,400000,1.34%,不变,--,300627
2017-09-30,乔满军,个人,A股,340843,1.14%,77450,29.40%,300627
2017-09-30,张维钊,个人,A股,314531,1.06%,新进,--,300627
2017-09-30,陈可菴,个人,A股,221500,0.74%,新进,--,300627
2017-09-30,边成康,个人,A股,201429,0.68%,新进,--,300627
2017-09-30,周慧,个人,A股,180000,0.60%,新进,--,300627
2017-09-30,陆德进,个人,A股,153796,0.52%,新进,--,300627
2017-09-30,屠文斌,个人,A股,1004074,2.69%,新进,--,300628
2017-09-30,陈颖,个人,A股,851134,2.28%,新进,--,300628
2017-09-30,谢玲,个人,A股,720100,1.93%,491850,215.49%,300628
2017-09-30,陈绍明,个人,A股,417600,1.12%,新进,--,300628
2017-09-30,陈双玉,个人,A股,399200,1.07%,新进,--,300628
2017-09-30,施玉庆,个人,A股,394884,1.06%,新进,--,300628
2017-09-30,章强,个人,A股,336100,2.02%,-164800,-32.90%,300629
2017-09-30,陈瑛,个人,A股,145400,0.87%,不变,--,300629
