日期,股东名称,股东性质,股份类型,持股数(股),占总流通股本持股比例,增减(股),变动比例,code
2017-09-30,郑卫良,个人,A股,2900000,0.88%,不变,--,300163
2017-09-30,林国建,个人,A股,2545555,0.77%,不变,--,300163
2017-09-30,顾建伟,个人,A股,2395000,0.73%,不变,--,300163
2017-09-30,赵旭,个人,A股,2340000,0.71%,不变,--,300163
2017-09-30,欧阳艳君,个人,A股,2302000,0.70%,不变,--,300163
2017-06-30,卢先锋,个人,A股,43239495,13.11%,不变,--,300163
2017-06-30,朱战勇,个人,A股,4570000,1.39%,120000,2.70%,300163
2017-06-30,徐佩飞,个人,A股,3262500,0.99%,不变,--,300163
2017-06-30,郑卫良,个人,A股,2900000,0.88%,不变,--,300163
2017-06-30,林国建,个人,A股,2545555,0.77%,40000,1.60%,300163
2017-06-30,顾建伟,个人,A股,2395000,0.73%,新进,--,300163
2017-06-30,赵旭,个人,A股,2340000,0.71%,不变,--,300163
2017-06-30,欧阳艳君,个人,A股,2302000,0.70%,不变,--,300163
2017-03-31,卢先锋,个人,A股,43239495,13.11%,1,0.00%,300163
2017-03-31,朱战勇,个人,A股,4450000,1.35%,新进,--,300163
2017-03-31,徐佩飞,个人,A股,3262500,0.99%,不变,--,300163
2017-03-31,郑卫良,个人,A股,2900000,0.88%,-2345013,-44.71%,300163
2017-03-31,林国建,个人,A股,2505555,0.76%,-520445,-17.20%,300163
2017-03-31,赵旭,个人,A股,2340000,0.71%,新进,--,300163
2017-03-31,欧阳艳君,个人,A股,2302000,0.70%,新进,--,300163
2016-12-31,卢先锋,个人,A股,43239494,13.11%,不变,--,300163
2016-12-31,郑卫良,个人,A股,5245013,1.59%,新进,--,300163
2016-12-31,徐佩飞,个人,A股,3262500,0.99%,不变,--,300163
2016-12-31,林国建,个人,A股,3026000,0.92%,249000,8.97%,300163
2016-12-31,殷真真,个人,A股,3000000,0.91%,-1668692,-35.74%,300163
2016-09-30,卢先锋,个人,A股,43239494,13.11%,不变,--,300163
2016-09-30,殷真真,个人,A股,4668692,1.41%,不变,--,300163
2016-09-30,陈成新,个人,A股,3850000,1.17%,30500,0.80%,300163
2016-09-30,叶剑,个人,A股,3460000,1.05%,不变,--,300163
2016-09-30,任奇峰,个人,A股,3312955,1.00%,不变,--,300163
2016-09-30,徐佩飞,个人,A股,3262500,0.99%,不变,--,300163
2016-09-30,赵旭,个人,A股,3021900,0.92%,不变,--,300163
2016-09-30,林国建,个人,A股,2777000,0.84%,新进,--,300163
2016-09-30,顾建伟,个人,A股,2732300,0.83%,新进,--,300163
2017-09-30,张国桉,个人,A股,28741304,9.21%,不变,--,300164
2017-09-30,张晓龙,个人,A股,8941994,2.86%,不变,--,300164
2017-09-30,黄建庆,个人,A股,8643177,2.77%,不变,--,300164
2017-09-30,门振明,个人,A股,4030900,1.29%,-10000,-0.25%,300164
2017-09-30,黄铖,个人,A股,3536000,1.13%,新进,--,300164
2017-09-30,柳建明,个人,A股,3450900,1.11%,新进,--,300164
2017-06-30,张国桉,个人,A股,28741304,9.21%,不变,--,300164
2017-06-30,张晓龙,个人,A股,8941994,2.86%,不变,--,300164
2017-06-30,黄建庆,个人,A股,8643177,2.77%,21000,0.24%,300164
2017-06-30,门振明,个人,A股,4040900,1.29%,新进,--,300164
2017-03-31,张国桉,个人,A股,28741304,9.36%,983146,3.54%,300164
2017-03-31,张晓龙,个人,A股,8941994,2.91%,不变,--,300164
2017-03-31,黄建庆,个人,A股,8622177,2.81%,-50000,-0.58%,300164
2016-12-31,张国桉,个人,A股,27758158,9.04%,不变,--,300164
2016-12-31,张晓龙,个人,A股,8941994,2.91%,不变,--,300164
2016-12-31,黄建庆,个人,A股,8672177,2.82%,215800,2.55%,300164
2016-09-30,张国桉,个人,A股,27758158,9.01%,不变,--,300164
2016-09-30,张晓龙,个人,A股,8941994,2.90%,不变,--,300164
2016-09-30,黄建庆,个人,A股,8456377,2.74%,不变,--,300164
2016-09-30,刘晖,个人,A股,2628900,0.85%,不变,--,300164
2016-09-30,文力辉,个人,A股,2230028,0.72%,新进,--,300164
2016-09-30,吴墀衍,个人,A股,1850000,0.60%,-3450000,-65.09%,300164
2017-09-30,刘召贵,个人,A股,29550373,9.70%,-13554877,-31.45%,300165
2017-09-30,毕建学,个人,A股,10930000,3.59%,新进,--,300165
2017-09-30,应刚,个人,A股,7841297,2.57%,不变,--,300165
2017-09-30,朱英,个人,A股,3042000,1.00%,不变,--,300165
2017-06-30,刘召贵,个人,A股,43105250,14.14%,不变,--,300165
2017-06-30,应刚,个人,A股,7841297,2.57%,不变,--,300165
2017-06-30,何碧柯,个人,A股,4657000,1.53%,不变,--,300165
2017-06-30,朱英,个人,A股,3042000,1.00%,不变,--,300165
2017-06-30,俞玉善,个人,A股,1991900,0.65%,新进,--,300165
2017-06-30,喻民,个人,A股,1756263,0.58%,新进,--,300165
2017-06-30,夏期长,个人,A股,1485067,0.49%,新进,--,300165
2017-03-31,刘召贵,个人,A股,43105250,14.60%,9495000,28.25%,300165
2017-03-31,应刚,个人,A股,7841297,2.66%,1,0.00%,300165
2017-03-31,何碧柯,个人,A股,4657000,1.58%,不变,--,300165
2017-03-31,宁仙桃,个人,A股,3157990,1.07%,新进,--,300165
2017-03-31,朱英,个人,A股,3042000,1.03%,不变,--,300165
2017-03-31,刘思漪,个人,A股,2198800,0.74%,新进,--,300165
2016-12-31,刘召贵,个人,A股,33610250,11.38%,不变,--,300165
2016-12-31,应刚,个人,A股,7841296,2.66%,不变,--,300165
2016-12-31,何碧柯,个人,A股,4657000,1.58%,不变,--,300165
2016-12-31,朱英,个人,A股,3042000,1.03%,不变,--,300165
2016-12-31,喻民,个人,A股,2264576,0.77%,498100,28.20%,300165
2016-09-30,刘召贵,个人,A股,33610250,11.38%,不变,--,300165
2016-09-30,应刚,个人,A股,7841296,2.66%,不变,--,300165
2016-09-30,何碧柯,个人,A股,4657000,1.58%,-3000,-0.06%,300165
2016-09-30,朱英,个人,A股,3042000,1.03%,不变,--,300165
2016-09-30,喻民,个人,A股,1766476,0.60%,新进,--,300165
2017-09-30,管连平,个人,A股,44491217,5.52%,不变,--,300166
2017-09-30,霍卫平,个人,A股,32540591,4.04%,不变,--,300166
2017-09-30,陈益玲,个人,A股,20005459,2.48%,-4394541,-18.01%,300166
2017-09-30,章祺,个人,A股,15424807,1.91%,-259500,-1.65%,300166
2017-06-30,管连平,个人,A股,44491217,5.55%,16683435,60.00%,300166
2017-06-30,霍卫平,个人,A股,32540591,4.06%,12202157,60.00%,300166
2017-06-30,陈益玲,个人,A股,24400000,3.05%,17307863,244.04%,300166
2017-06-30,章祺,个人,A股,15684307,1.96%,新进,--,300166
2017-03-31,管连平,个人,A股,27807782,6.88%,不变,--,300166
2017-03-31,霍卫平,个人,A股,20338434,5.03%,不变,--,300166
2017-03-31,邢洪海,个人,A股,8413805,2.08%,新进,--,300166
2017-03-31,陈益玲,个人,A股,7092137,1.75%,不变,--,300166
2016-12-31,管连平,个人,A股,27807782,7.22%,不变,--,300166
2016-12-31,霍卫平,个人,A股,20338434,5.28%,不变,--,300166
2016-12-31,陈益玲,个人,A股,7092137,1.84%,-2000000,-22.00%,300166
2016-09-30,管连平,个人,A股,27807782,7.23%,不变,--,300166
2016-09-30,霍卫平,个人,A股,20338434,5.28%,不变,--,300166
2016-09-30,陈益玲,个人,A股,9092137,2.36%,不变,--,300166
2016-09-30,梁洪,个人,A股,5633295,1.46%,新进,--,300166
2017-09-30,庄自艺,个人,A股,6078200,2.02%,14900,0.25%,300167
2017-09-30,蒋洪兴,个人,A股,3562668,1.19%,新进,--,300167
2017-09-30,唐庶,个人,A股,2652250,0.88%,不变,--,300167
2017-09-30,方惠芳,个人,A股,2289800,0.76%,76900,3.48%,300167
2017-09-30,董彬,个人,A股,1746418,0.58%,新进,--,300167
2017-06-30,张增荣,个人,A股,8000000,2.66%,-830000,-9.40%,300167
2017-06-30,庄自艺,个人,A股,6063300,2.02%,新进,--,300167
2017-06-30,唐庶,个人,A股,2652250,0.88%,不变,--,300167
2017-06-30,余薇,个人,A股,2529579,0.84%,新进,--,300167
2017-06-30,安然,个人,A股,2320198,0.77%,-379900,-14.07%,300167
2017-06-30,方惠芳,个人,A股,2212900,0.74%,新进,--,300167
2017-06-30,张页帆,个人,A股,1750000,0.58%,不变,--,300167
2017-06-30,吕强,个人,A股,1695900,0.56%,不变,--,300167
2017-03-31,张增荣,个人,A股,8830000,2.94%,不变,--,300167
2017-03-31,安然,个人,A股,2700098,0.90%,不变,--,300167
2017-03-31,唐庶,个人,A股,2652250,0.88%,不变,--,300167
2017-03-31,王国寅,个人,A股,1995000,0.66%,新进,--,300167
2017-03-31,张页帆,个人,A股,1750000,0.58%,新进,--,300167
2017-03-31,金张荧,个人,A股,1730200,0.58%,新进,--,300167
2017-03-31,吕强,个人,A股,1695900,0.56%,不变,--,300167
2017-03-31,蒋菊梅,个人,A股,1450401,0.48%,新进,--,300167
2016-12-31,张增荣,个人,A股,8830000,2.94%,1680000,23.50%,300167
2016-12-31,安然,个人,A股,2700098,0.90%,不变,--,300167
2016-12-31,唐庶,个人,A股,2652250,0.88%,不变,--,300167
2016-12-31,吕强,个人,A股,1695900,0.56%,新进,--,300167
2016-12-31,贺赛珠,个人,A股,1442000,0.48%,新进,--,300167
2016-12-31,汪洋,个人,A股,1251600,0.42%,新进,--,300167
2016-12-31,樊炯阳,个人,A股,1166402,0.39%,-11600,-0.98%,300167
2016-09-30,张增荣,个人,A股,7150000,2.38%,5390000,306.25%,300167
2016-09-30,安然,个人,A股,2700098,0.90%,不变,--,300167
2016-09-30,唐庶,个人,A股,2652250,0.88%,不变,--,300167
2016-09-30,陈瑞霞,个人,A股,1718602,0.57%,-503796,-22.67%,300167
2016-09-30,樊炯阳,个人,A股,1178002,0.39%,新进,--,300167
2016-09-30,王利军,个人,A股,1155900,0.39%,新进,--,300167
2016-09-30,俞亚文,个人,A股,1048698,0.35%,-160000,-13.24%,300167
2017-09-30,陈洁,个人,A股,8775700,0.87%,131800,1.52%,300168
2017-06-30,陈洁,个人,A股,8643900,0.86%,不变,--,300168
2017-03-31,陈洁,个人,A股,8643900,0.86%,新进,--,300168
2017-09-30,杨志峰,个人,A股,17703922,6.87%,8851961,100.00%,300169
2017-09-30,赵爱立,个人,A股,8109090,3.15%,100000,1.25%,300169
2017-09-30,吴海宙,个人,A股,8046654,3.12%,不变,--,300169
2017-09-30,吕泽伟,个人,A股,6116454,2.38%,不变,--,300169
2017-09-30,孙剑,个人,A股,5587404,2.17%,不变,--,300169
2017-09-30,高琍玲,个人,A股,5474566,2.13%,新进,--,300169
2017-09-30,傅朗蓉,个人,A股,5192052,2.02%,不变,--,300169
2017-06-30,杨志峰,个人,A股,8851961,3.69%,不变,--,300169
2017-06-30,吴海宙,个人,A股,8046654,3.36%,不变,--,300169
2017-06-30,赵爱立,个人,A股,8009090,3.34%,2400000,42.79%,300169
2017-06-30,吕泽伟,个人,A股,6116454,2.55%,不变,--,300169
2017-06-30,孙剑,个人,A股,5587404,2.33%,不变,--,300169
2017-06-30,傅朗蓉,个人,A股,5192052,2.17%,新进,--,300169
2017-06-30,霍建勋,个人,A股,4150590,1.73%,-1600000,-27.82%,300169
2017-03-31,杨志峰,个人,A股,8851961,3.93%,不变,--,300169
2017-03-31,吴海宙,个人,A股,8046654,3.57%,不变,--,300169
2017-03-31,吕泽伟,个人,A股,6116454,2.72%,新进,--,300169
2017-03-31,霍建勋,个人,A股,5750590,2.55%,-100000,-1.71%,300169
2017-03-31,赵爱立,个人,A股,5609090,2.49%,新进,--,300169
2017-03-31,孙剑,个人,A股,5587404,2.48%,新进,--,300169
2016-12-31,杨志峰,个人,A股,8851961,3.93%,不变,--,300169
2016-12-31,吴海宙,个人,A股,8046654,3.57%,不变,--,300169
2016-12-31,霍建勋,个人,A股,5850590,2.60%,-42600,-0.72%,300169
2016-12-31,高雅萍,个人,A股,3000000,1.33%,新进,--,300169
2016-09-30,杨志峰,个人,A股,8851961,3.94%,新进,--,300169
2016-09-30,吕泽伟,个人,A股,8155254,3.63%,不变,--,300169
2016-09-30,吴海宙,个人,A股,8046654,3.58%,不变,--,300169
2016-09-30,孙剑,个人,A股,7387404,3.29%,不变,--,300169
2016-09-30,霍建勋,个人,A股,5893190,2.62%,-824100,-12.27%,300169
2016-09-30,高琍玲,个人,A股,5474566,2.43%,新进,--,300169
2016-09-30,徐奕,个人,A股,3836146,1.71%,不变,--,300169
2017-09-30,范建震,个人,A股,26827716,4.08%,不变,--,300170
2017-09-30,陈迪清,个人,A股,26752767,4.07%,不变,--,300170
2017-09-30,石胜利,个人,A股,9450000,1.44%,不变,--,300170
2017-09-30,邓辉,个人,A股,8950000,1.36%,不变,--,300170
2017-06-30,范建震,个人,A股,26827716,4.13%,不变,--,300170
2017-06-30,陈迪清,个人,A股,26752767,4.12%,不变,--,300170
2017-06-30,石胜利,个人,A股,9450000,1.46%,380000,4.19%,300170
2017-06-30,邓辉,个人,A股,8950000,1.38%,不变,--,300170
2017-06-30,石伟民,个人,A股,5491600,0.85%,-9000,-0.16%,300170
2017-03-31,范建震,个人,A股,26827716,4.15%,644525,2.46%,300170
2017-03-31,陈迪清,个人,A股,26752767,4.14%,570175,2.18%,300170
2017-03-31,石胜利,个人,A股,9070000,1.40%,100000,1.11%,300170
2017-03-31,邓辉,个人,A股,8950000,1.38%,不变,--,300170
2017-03-31,石伟民,个人,A股,5500600,0.85%,-147000,-2.60%,300170
2017-03-31,吴晓通,个人,A股,4450000,0.69%,新进,--,300170
2016-12-31,范建震,个人,A股,26183191,4.05%,不变,--,300170
2016-12-31,陈迪清,个人,A股,26182592,4.05%,不变,--,300170
2016-12-31,石胜利,个人,A股,8970000,1.39%,不变,--,300170
2016-12-31,邓辉,个人,A股,8950000,1.38%,不变,--,300170
2016-12-31,石伟民,个人,A股,5647600,0.87%,-400000,-6.61%,300170
2016-09-30,范建震,个人,A股,26183191,4.08%,不变,--,300170
2016-09-30,陈迪清,个人,A股,26182592,4.08%,不变,--,300170
2016-09-30,石胜利,个人,A股,8970000,1.40%,不变,--,300170
2016-09-30,邓辉,个人,A股,8950000,1.39%,不变,--,300170
2016-09-30,石伟民,个人,A股,6047600,0.94%,不变,--,300170
2017-09-30,郑效东,个人,A股,96214104,28.82%,不变,--,300171
2017-09-30,林曙阳,个人,A股,3223850,0.97%,281900,9.58%,300171
2017-09-30,彭太平,个人,A股,2167372,0.65%,42372,1.99%,300171
2017-09-30,傅刚,个人,A股,2125000,0.64%,510000,31.58%,300171
2017-09-30,梅青华,个人,A股,2062388,0.62%,211200,11.41%,300171
2017-09-30,郑效友,个人,A股,1740598,0.52%,不变,--,300171
2017-09-30,彭晗,个人,A股,1300000,0.39%,新进,--,300171
2017-09-30,汪军,个人,A股,1069575,0.32%,新进,--,300171
2017-09-30,张凯,个人,A股,1012302,0.30%,-213400,-17.41%,300171
2017-09-30,杨柳湘,个人,A股,889100,0.27%,新进,--,300171
2017-06-30,郑效东,个人,A股,96214104,28.82%,不变,--,300171
2017-06-30,林曙阳,个人,A股,2941950,0.88%,427150,16.99%,300171
2017-06-30,刘志强,个人,A股,2763487,0.83%,不变,--,300171
2017-06-30,吕强,个人,A股,2210745,0.66%,不变,--,300171
2017-06-30,彭太平,个人,A股,2125000,0.64%,不变,--,300171
2017-06-30,梅青华,个人,A股,1851188,0.55%,不变,--,300171
2017-06-30,郑效友,个人,A股,1740598,0.52%,不变,--,300171
2017-06-30,傅刚,个人,A股,1615000,0.48%,新进,--,300171
2017-06-30,张凯,个人,A股,1225702,0.37%,新进,--,300171
2017-03-31,郑效东,个人,A股,96214104,28.83%,不变,--,300171
2017-03-31,刘志强,个人,A股,2763487,0.83%,不变,--,300171
2017-03-31,林曙阳,个人,A股,2514800,0.75%,不变,--,300171
2017-03-31,吕强,个人,A股,2210745,0.66%,不变,--,300171
2017-03-31,彭太平,个人,A股,2125000,0.64%,305000,16.76%,300171
2017-03-31,梅青华,个人,A股,1851188,0.55%,32300,1.78%,300171
2017-03-31,郑效友,个人,A股,1740598,0.52%,新进,--,300171
2016-12-31,郑效东,个人,A股,96214104,28.86%,不变,--,300171
2016-12-31,刘志强,个人,A股,2763487,0.83%,不变,--,300171
2016-12-31,林曙阳,个人,A股,2514800,0.75%,20400,0.82%,300171
2016-12-31,吕强,个人,A股,2210745,0.66%,新进,--,300171
2016-12-31,彭太平,个人,A股,1820000,0.55%,390000,27.27%,300171
2016-12-31,梅青华,个人,A股,1818888,0.55%,204508,12.67%,300171
2016-09-30,郑效东,个人,A股,96214104,28.89%,不变,--,300171
2016-09-30,刘志强,个人,A股,2763487,0.83%,不变,--,300171
2016-09-30,林曙阳,个人,A股,2494400,0.75%,12700,0.51%,300171
2016-09-30,郑效友,个人,A股,1740598,0.52%,不变,--,300171
2016-09-30,梅青华,个人,A股,1614380,0.48%,新进,--,300171
2016-09-30,彭太平,个人,A股,1430000,0.43%,新进,--,300171
2016-09-30,王家林,个人,A股,1253700,0.38%,新进,--,300171
2017-09-30,王政福,个人,A股,36728001,10.70%,不变,--,300172
2017-09-30,宦国平,个人,A股,16447008,4.79%,不变,--,300172
2017-09-30,刘学良,个人,A股,16077300,4.68%,不变,--,300172
2017-09-30,周谷平,个人,A股,6620984,1.93%,不变,--,300172
2017-09-30,林慧生,个人,A股,6600093,1.92%,不变,--,300172
2017-09-30,曹铭华,个人,A股,6000000,1.75%,不变,--,300172
2017-09-30,朱来松,个人,A股,1874813,0.55%,不变,--,300172
2017-09-30,曲鹏,个人,A股,1485661,0.43%,不变,--,300172
2017-09-30,高欣,个人,A股,1371641,0.40%,不变,--,300172
2017-06-30,王政福,个人,A股,36728001,10.70%,不变,--,300172
2017-06-30,宦国平,个人,A股,16447008,4.79%,不变,--,300172
2017-06-30,刘学良,个人,A股,16077300,4.68%,-166700,-1.03%,300172
2017-06-30,周谷平,个人,A股,6620984,1.93%,不变,--,300172
2017-06-30,林慧生,个人,A股,6600093,1.92%,不变,--,300172
2017-06-30,曹铭华,个人,A股,6000000,1.75%,不变,--,300172
2017-06-30,朱来松,个人,A股,1874813,0.55%,新进,--,300172
2017-06-30,曲鹏,个人,A股,1485661,0.43%,新进,--,300172
2017-06-30,高欣,个人,A股,1371641,0.40%,新进,--,300172
2017-03-31,王政福,个人,A股,36728001,10.78%,不变,--,300172
2017-03-31,宦国平,个人,A股,16447008,4.83%,不变,--,300172
2017-03-31,刘学良,个人,A股,16244000,4.77%,-5000,-0.03%,300172
2017-03-31,周谷平,个人,A股,6620984,1.94%,不变,--,300172
2017-03-31,林慧生,个人,A股,6600093,1.94%,不变,--,300172
2017-03-31,曹铭华,个人,A股,6000000,1.76%,不变,--,300172
2017-03-31,唐娟,个人,A股,2709700,0.80%,新进,--,300172
2017-03-31,孙筱,个人,A股,2636784,0.77%,49184,1.90%,300172
2017-03-31,杜彭,个人,A股,2610111,0.77%,-801001,-23.48%,300172
2016-12-31,王政福,个人,A股,36728001,10.78%,不变,--,300172
2016-12-31,宦国平,个人,A股,16447008,4.83%,不变,--,300172
2016-12-31,刘学良,个人,A股,16249000,4.77%,-1000,-0.01%,300172
2016-12-31,周谷平,个人,A股,6620984,1.94%,125,0.00%,300172
2016-12-31,林慧生,个人,A股,6600093,1.94%,不变,--,300172
2016-12-31,曹铭华,个人,A股,6000000,1.76%,不变,--,300172
2016-12-31,杜彭,个人,A股,3411112,1.00%,新进,--,300172
2016-12-31,邵志坚,个人,A股,3000000,0.88%,新进,--,300172
2016-12-31,孙筱,个人,A股,2587600,0.76%,新进,--,300172
2016-09-30,王政福,个人,A股,36728001,10.75%,不变,--,300172
2016-09-30,宦国平,个人,A股,16447008,4.82%,不变,--,300172
2016-09-30,刘学良,个人,A股,16250000,4.76%,-25000,-0.15%,300172
2016-09-30,周谷平,个人,A股,6620859,1.94%,不变,--,300172
2016-09-30,林慧生,个人,A股,6600093,1.93%,不变,--,300172
2016-09-30,曹铭华,个人,A股,6000000,1.76%,不变,--,300172
2016-09-30,常邦华,个人,A股,1424640,0.42%,-612700,-30.07%,300172
2016-09-30,高欣,个人,A股,1371641,0.40%,新进,--,300172
2016-09-30,徐洁,个人,A股,1350000,0.40%,新进,--,300172
2017-09-30,郭景松,个人,A股,28676850,8.77%,不变,--,300173
2017-09-30,张晓玲,个人,A股,11821000,3.62%,-1234250,-9.45%,300173
2017-09-30,卫伟平,个人,A股,11303583,3.46%,不变,--,300173
2017-09-30,唐宏冬,个人,A股,5172432,1.58%,80100,1.57%,300173
2017-09-30,王必兴,个人,A股,4494495,1.37%,-375821,-7.72%,300173
2017-09-30,林秀平,个人,A股,4399368,1.35%,新进,--,300173
2017-06-30,郭景松,个人,A股,28676850,8.77%,不变,--,300173
2017-06-30,张晓玲,个人,A股,13055250,3.99%,不变,--,300173
2017-06-30,卫伟平,个人,A股,11303583,3.46%,不变,--,300173
2017-06-30,唐宏冬,个人,A股,5092332,1.56%,新进,--,300173
2017-06-30,王必兴,个人,A股,4870316,1.49%,不变,--,300173
2017-03-31,郭景松,个人,A股,28676850,9.16%,14007900,95.49%,300173
2017-03-31,张晓玲,个人,A股,13055250,4.17%,不变,--,300173
2017-03-31,卫伟平,个人,A股,11303583,3.61%,不变,--,300173
2017-03-31,唐俞萍,个人,A股,5268336,1.68%,不变,--,300173
2017-03-31,王必兴,个人,A股,4870316,1.56%,不变,--,300173
2017-03-31,林秀平,个人,A股,4514660,1.44%,410000,9.99%,300173
2016-12-31,郭景松,个人,A股,14668950,4.69%,不变,--,300173
2016-12-31,张晓玲,个人,A股,13055250,4.17%,不变,--,300173
2016-12-31,卫伟平,个人,A股,11303583,3.61%,不变,--,300173
2016-12-31,唐俞萍,个人,A股,5268336,1.68%,1065767,25.36%,300173
2016-12-31,王必兴,个人,A股,4870316,1.56%,12300,0.25%,300173
2016-12-31,林秀平,个人,A股,4104660,1.31%,新进,--,300173
2016-09-30,郭景松,个人,A股,14668950,4.69%,不变,--,300173
2016-09-30,张晓玲,个人,A股,13055250,4.17%,不变,--,300173
2016-09-30,卫伟平,个人,A股,11303583,3.61%,不变,--,300173
2016-09-30,王必兴,个人,A股,4858016,1.55%,不变,--,300173
2016-09-30,唐俞萍,个人,A股,4202569,1.34%,新进,--,300173
2017-09-30,王延安,个人,A股,80385476,36.51%,不变,--,300174
2017-09-30,袁永刚,个人,A股,25326000,11.50%,不变,--,300174
2017-09-30,章奕颖,个人,A股,6262549,2.84%,不变,--,300174
2017-09-30,高春兰,个人,A股,3466931,1.57%,新进,--,300174
2017-09-30,蔡纯纯,个人,A股,2706912,1.23%,-2900,-0.11%,300174
2017-06-30,王延安,个人,A股,80385476,36.51%,新进,--,300174
2017-06-30,袁永刚,个人,A股,25326000,11.50%,11256000,80.00%,300174
2017-06-30,章奕颖,个人,A股,6262549,2.84%,2783355,80.00%,300174
2017-06-30,蔡纯纯,个人,A股,2709812,1.23%,1204361,80.00%,300174
2017-03-31,袁永刚,个人,A股,14070000,19.20%,不变,--,300174
2017-03-31,章奕颖,个人,A股,3479194,4.75%,1971,0.06%,300174
2017-03-31,蔡纯纯,个人,A股,1505451,2.05%,-5000,-0.33%,300174
2016-12-31,袁永刚,个人,A股,14070000,19.20%,不变,--,300174
2016-12-31,章奕颖,个人,A股,3477223,4.74%,-1999,-0.06%,300174
2016-12-31,蔡纯纯,个人,A股,1510451,2.06%,25000,1.68%,300174
2016-12-31,林彩虹,个人,A股,1237613,1.69%,66982,5.72%,300174
2016-09-30,袁永刚,个人,A股,14070000,19.14%,新进,--,300174
2016-09-30,章奕颖,个人,A股,3479222,4.73%,新进,--,300174
2016-09-30,蔡纯纯,个人,A股,1485451,2.02%,新进,--,300174
2016-09-30,邵逸群,个人,A股,1350003,1.84%,新进,--,300174
2016-09-30,林彩虹,个人,A股,1170631,1.59%,515058,78.57%,300174
2017-09-30,杨建伟,个人,A股,71800000,15.55%,不变,--,300175
2017-09-30,戚大广,个人,A股,3063240,0.66%,不变,--,300175
2017-09-30,姜顺头,个人,A股,3000000,0.65%,新进,--,300175
2017-09-30,关雁红,个人,A股,2613700,0.57%,新进,--,300175
2017-06-30,杨建伟,个人,A股,71800000,15.55%,不变,--,300175
2017-06-30,戚大广,个人,A股,3063240,0.66%,新进,--,300175
2017-06-30,李春影,个人,A股,1700000,0.37%,新进,--,300175
2017-06-30,张美,个人,A股,1349900,0.29%,新进,--,300175
2017-06-30,郑小燕,个人,A股,996800,0.22%,新进,--,300175
2017-03-31,杨建伟,个人,A股,71800000,15.55%,不变,--,300175
2017-03-31,吴国继,个人,A股,9298500,2.01%,2707800,41.09%,300175
2017-03-31,吴丹霞,个人,A股,6737700,1.46%,新进,--,300175
2017-03-31,周倩云,个人,A股,5450301,1.18%,555400,11.35%,300175
2017-03-31,徐九华,个人,A股,4300600,0.93%,新进,--,300175
2016-12-31,杨建伟,个人,A股,71800000,15.55%,-10000000,-12.22%,300175
2016-12-31,吴国继,个人,A股,6590700,1.43%,新进,--,300175
2016-12-31,周倩云,个人,A股,4894901,1.06%,新进,--,300175
2016-12-31,王利培,个人,A股,4858000,1.05%,新进,--,300175
2016-12-31,徐文强,个人,A股,3904300,0.85%,新进,--,300175
2016-09-30,杨建伟,个人,A股,81800000,17.72%,不变,--,300175
2016-09-30,杨玉珍,个人,A股,3065000,0.66%,新进,--,300175
2016-09-30,戚大广,个人,A股,3063240,0.66%,不变,--,300175
2016-09-30,季泰宇,个人,A股,2849991,0.62%,新进,--,300175
2016-09-30,王钧,个人,A股,2718000,0.59%,新进,--,300175
2017-09-30,张倩,个人,A股,4109205,3.84%,不变,--,300176
2017-09-30,张玉敏,个人,A股,3600000,3.37%,不变,--,300176
2017-09-30,彭俊珩,个人,A股,3471400,3.24%,不变,--,300176
2017-09-30,吕益先,个人,A股,2446214,2.29%,1000,0.04%,300176
2017-09-30,单雯清,个人,A股,2138230,2.00%,不变,--,300176
2017-06-30,张倩,个人,A股,4109205,3.84%,不变,--,300176
2017-06-30,张玉敏,个人,A股,3600000,3.37%,不变,--,300176
2017-06-30,彭俊珩,个人,A股,3471400,3.24%,不变,--,300176
2017-06-30,吕益先,个人,A股,2445214,2.29%,不变,--,300176
2017-06-30,单雯清,个人,A股,2138230,2.00%,不变,--,300176
2017-06-30,刘彦,个人,A股,2023929,1.89%,新进,--,300176
2017-03-31,刘尊亚,个人,A股,4588354,4.29%,3303766,257.18%,300176
2017-03-31,张倩,个人,A股,4109205,3.84%,新进,--,300176
2017-03-31,张玉敏,个人,A股,3600000,3.37%,2100000,140.00%,300176
2017-03-31,彭俊珩,个人,A股,3471400,3.24%,新进,--,300176
2017-03-31,吕益先,个人,A股,2445214,2.29%,新进,--,300176
2017-03-31,单雯清,个人,A股,2138230,2.00%,新进,--,300176
2016-12-31,王麟,个人,A股,4848044,4.53%,新进,--,300176
2016-12-31,苏作周,个人,A股,2001368,1.87%,新进,--,300176
2016-12-31,张玉敏,个人,A股,1500000,1.40%,新进,--,300176
2016-12-31,朱洪丽,个人,A股,1338615,1.25%,新进,--,300176
2016-12-31,刘尊亚,个人,A股,1284588,1.20%,新进,--,300176
2016-12-31,王秀荣,个人,A股,1127700,1.05%,-2300,-0.20%,300176
2016-09-30,王秀荣,个人,A股,1130000,1.06%,不变,--,300176
2017-09-30,廖定海,个人,A股,29235805,9.33%,不变,--,300177
2017-09-30,李中球,个人,A股,20999536,6.70%,不变,--,300177
2017-09-30,廖文,个人,A股,8465116,2.70%,不变,--,300177
2017-09-30,徐峰,个人,A股,3210698,1.02%,不变,--,300177
2017-09-30,刘程宽,个人,A股,1550000,0.49%,-60000,-3.73%,300177
2017-06-30,廖定海,个人,A股,29235805,9.33%,不变,--,300177
