高大鹏,"总经理,董事",1977,男,本科,002920
白小平,董事,1964,男,本科,002920
李兵兵,董事,1967,男,硕士及研究生,002920
姜捷,董事,1966,男,硕士及研究生,002920
夏志武,董事,1974,男,大专及其他,002920
梅涛,独立董事,1962,男,博士研究生,002920
李春歌,独立董事,1967,女,硕士及研究生,002920
曾学智,独立董事,1971,男,博士研究生,002920
罗仕宏,监事会主席,1971,男,本科,002920
余孝海,监事,1968,男,本科,002920
凌剑辉,职工监事,1977,男,本科,002920
段拥政,副总经理,1969,男,本科,002920
AZMOONBINAHMAD,副总经理,1962,男,本科,002920
谭伟恒,"董秘,财务总监",1966,男,本科,002920
郭元强,"总经理,董事长",1966,男,硕士及研究生,002921
吴卫明,"副总经理,董事",1966,男,硕士及研究生,002921
张世磊,董事,1970,男,博士研究生,002921
秦同义,董事,1949,男, ,002921
王乐锦,独立董事,1962,女,博士研究生,002921
胡志斌,独立董事,1967,男,硕士及研究生,002921
张志勇,独立董事,1971,男,本科,002921
何振生,监事会主席,1971,男,大专及其他,002921
刘涛,监事,1973,男,硕士及研究生,002921
蒋磊,职工监事,1979,男,本科,002921
左衍军,副总经理,1966,男,大专及其他,002921
宋志强,董秘,1970,男,大专及其他,002921
马继勇,财务总监,1976,男,大专及其他,002921
肖俊承,董事长,1966,男,硕士及研究生,002922
王一龙,"总经理,董事",1967,男,硕士及研究生,002922
邓国锐,董事,1972,男,硕士及研究生,002922
鄢国祥,独立董事,1966,男,本科,002922
李斐,独立董事,1970,男,硕士及研究生,002922
李敬民,监事会主席,1968,男,本科,002922
王毅刚,监事,1961,男,大专及其他,002922
王海龙,职工监事,1964,男,大专及其他,002922
崔健,副总经理,1964,男,硕士及研究生,002922
张铁镭,副总经理,1968,男,本科,002922
田卫红,副总经理,1966,男,本科,002922
陈林,董秘,1976,男,本科,002922
刘德松,财务总监,1963,男,本科,002922
李希,董事长,1968,男,EMBA,002923
陈新民,"总经理,董事",1966,男,EMBA,002923
向阳,董事,1972,男,硕士及研究生,002923
谢勇,董事,1971,男,硕士及研究生,002923
李高,独立董事,1955,男,博士研究生,002923
杨德明,独立董事,1975,男,博士研究生,002923
周兵,独立董事,1967,男,博士研究生,002923
华志军,监事会主席,1969,男,大专及其他,002923
邱应海,监事,1966,男,本科,002923
罗伟苑,职工监事,1978,女,本科,002923
曾勇,"副总经理,董秘",1977,男,本科,002923
莫泽艺,副总经理,1978,男,本科,002923
刘杰,副总经理,1976,男,本科,002923
卢其慧,副总经理,1962,男,本科,002923
由春燕,副总经理,1976,女,本科,002923
石深华,财务总监,1963,男,本科,002923
周爱新,总工程师,1957,男,博士研究生,002923
吴凯庭,董事长,1969,男,本科,002925
林松华,"总经理,董事",1972,男,本科,002925
王战庆,"副总经理,董事",1975,男,本科,002925
杨明,"董秘,副总经理,董事",1980,男,本科,002925
林先锋,"副总经理,董事",1977,男,本科,002925
吴雪芬,董事,1979,女,本科,002925
肖虹,独立董事,1967,女,博士研究生,002925
郭东辉,独立董事,1967,男,博士研究生,002925
曾辉,独立董事,1969,男,硕士及研究生,002925
吴文江,监事会主席,1972,男,大专及其他,002925
胡海荣,监事,1970,男,大专及其他,002925
韩崇山,职工监事,1979,男,大专及其他,002925
李金苗,财务总监,1977,男,硕士及研究生,002925
蔡秋全,董事长,1966,男,硕士及研究生,002926
相立军,副董事长,1976,男,硕士及研究生,002926
杨炯洋,"总裁,董事",1967,男,硕士及研究生,002926
邓晓春,董事,1974,男,硕士及研究生,002926
曹勇,董事,1968,男,本科,002926
程华子,"职工董事,副总裁",1971,男,硕士及研究生,002926
蒲虎,独立董事,1972,男,硕士及研究生,002926
项振华,独立董事,1967,男,硕士及研究生,002926
贝多广,独立董事,1957,男,博士研究生,002926
李平,独立董事,1956,男,硕士及研究生,002926
荣健,独立董事,1969,女,硕士及研究生,002926
庞晓龙,监事会主席,1963,男,本科,002926
王鑫,监事,1976,女,本科,002926
赵明川,监事,1963,男,硕士及研究生,002926
邢修元,副总裁,1965,男,博士研究生,002926
杜国文,副总裁,1966,男,博士研究生,002926
胡小泉,"副总裁,财务负责人",1963,男,本科,002926
祖强,副总裁,1964,男,硕士及研究生,002926
曾颖,董秘,1973,男,大专及其他,002926
于鸿,首席风险官,1970,男, ,002926
邢怀柱,合规总监,1970,男,硕士及研究生,002926
黄正乾,"总经理,董事长",1966,男,硕士及研究生,002927
贺贵兵,"副总经理,董事",1964,男,本科,002927
盛理平,董事,1979,男,本科,002927
吴月平,董事,1970,女,大专及其他,002927
鲁尔兵,董事,1964,男,硕士及研究生,002927
李炳华,独立董事,1962,男,本科,002927
王千华,独立董事,1972,男,硕士及研究生,002927
熊楚熊,独立董事,1955,男,博士研究生,002927
蔡建胜,监事会主席,1983,男,本科,002927
卢虎清,监事,1973,男,大专及其他,002927
吕兰,职工监事,1975,女,大专及其他,002927
余辉,"董秘,财务负责人",1984,男,本科,002927
于德翔,董事长,1964,男,EMBA,300001
宋国峰,"总裁,副董事长",1972,男,EMBA,300001
屈东明,"执行总裁,董事",1976,男,EMBA,300001
陈忠强,"副总裁,董事",1973,男,大专及其他,300001
李振生,董事,1944,男,本科,300001
简兴福,董事,1950,男,大专及其他,300001
井润田,独立董事,1971,男,博士研究生,300001
孙建强,独立董事,1964,男,博士研究生,300001
郑晓明,独立董事,1966,男,博士研究生,300001
杨小龙,监事会主席,1964,男,大专及其他,300001
张琼,监事,1963,女,大专及其他,300001
郭宪军,职工监事,1970,男,大专及其他,300001
郭永光,高级副总裁,1975,男,本科,300001
李广智,副总裁,1984,男,本科,300001
HelmutBrunoRebstock,高级副总裁,1959,男,本科,300001
江川,副总裁,1969,男,本科,300001
YingtaoSun,"副总裁,董秘",1984,男,硕士及研究生,300001
思格弗里德.罗兰德,高级副总裁,1963,男,博士研究生,300001
杜波,"副总裁,财务总监",1973,男,本科,300001
李会,副总裁,1972,男,大专及其他,300001
康晓兵,副总裁,1974,男,本科,300001
常美华,副总裁,1976,女,大专及其他,300001
周君,副总裁,1982,男,本科,300001
王超,副总裁,1983,男,硕士及研究生,300001
王宁,董事长,1961,男,本科,300002
黄松浪,副董事长,1968,男,EMBA,300002
李力,"总裁,董事",1971,男,本科,300002
杨凯程,"副总裁,董事",1968,男,硕士及研究生,300002
汪铖,董事,1974,男,本科,300002
翟一兵,"首席运营官,董事",1963,男,博士研究生,300002
徐斯平,董事,1958,男,本科,300002
沈阳,独立董事,1974,男, ,300002
刘铁民,独立董事,1949,男,硕士及研究生,300002
罗建北,独立董事,1945,女,本科,300002
王雪春,独立董事,1965,男, ,300002
李广刚,监事会主席,1978,男,本科,300002
丁彦超,监事,1968,男,本科,300002
郝岩,职工监事,1980,女,本科,300002
艾东,副总裁,1969,男,大专及其他,300002
张黔山,"副总裁,董秘",1971,男,硕士及研究生,300002
梁德兴,副总裁,1975,男,硕士及研究生,300002
董越,副总裁,1970,男,硕士及研究生,300002
徐元区,副总裁,1976,男,硕士及研究生,300002
高峰,副总裁,1976,男,本科,300002
林红,"副总裁,财务总监",1965,女,本科,300002
蒲忠杰,"总经理,董事长",1963,男,博士研究生,300003
马玉璞,副董事长,1962,男,硕士及研究生,300003
徐扬,董事,1967,男,硕士及研究生,300003
李国强,监事会主席,1955,男,本科,300003
林雷,董事,1968,男,本科,300003
陈磊,独立董事,1970,男,硕士及研究生,300003
徐猛,独立董事,1968,男,硕士及研究生,300003
付立家,独立董事,1963,男,硕士及研究生,300003
郭吾一,监事,1958,男,大专及其他,300003
杨明,职工监事,1966,男,本科,300003
隋滋野,副总经理,1979,女,博士研究生,300003
郭同军,"高级副总经理,董秘",1966,男,博士研究生,300003
陈娟,副总经理,1972,女,硕士及研究生,300003
张霞,副总经理,1968,女,硕士及研究生,300003
蒲中勤,副总经理,1971,女,硕士及研究生,300003
张冰峰,副总经理,1980,男,硕士及研究生,300003
张志斌,副总经理,1976,男,硕士及研究生,300003
吕永辉,副总经理,1976,男,硕士及研究生,300003
程凡,副总经理,1967,男,本科,300003
王泳,"副总经理,财务总监",1973,女,本科,300003
魏战江,副总经理,1972,男,硕士及研究生,300003
林仪,副总经理,1974,男,硕士及研究生,300003
杨子善,"总经理,董事长",1972,男,EMBA,300004
常南,副董事长,1959,男,本科,300004
周晖,"副总经理,董事",1968,男,本科,300004
王达荣,"董事,财务总监",1977,男,本科,300004
姜志军,董事,1965,男,EMBA,300004
崔兴华,董事,1964,男,博士研究生,300004
姚作为,独立董事,1964,男,博士研究生,300004
胡志勇,独立董事,1965,男,博士研究生,300004
谢军,独立董事,1969,男,博士研究生,300004
刘基照,监事会主席,1972,男,本科,300004
李海生,监事,1972,男,硕士及研究生,300004
刘怀耀,职工监事,1974,男,本科,300004
柴新普,副总经理,1982,男,本科,300004
任刚,副总经理,1976,男,本科,300004
刘静,副总经理,1965,女,本科,300004
王娜,董秘,1988,女,硕士及研究生,300004
王静,"总裁,董事长",1975,女,EMBA,300005
张成,"财务总监,副总裁,董事,董秘",1973,男,EMBA,300005
盛发强,董事,1969,男,EMBA,300005
夏华,董事,1969,女,本科,300005
孙陶然,董事,1969,男,本科,300005
徐可,独立董事,1978,男,博士研究生,300005
董嘉鹏,独立董事,1975,男,博士研究生,300005
余宇莹,独立董事,1979,女,博士研究生,300005
董梅兵,监事会主席,1981,男,本科,300005
李小煜,监事,1979,女,本科,300005
唐亚鹏,职工监事,1983,男,本科,300005
胡伟,副总裁,1968,男,本科,300005
李洋,副总裁,1981,男,本科,300005
蒋中富,副总裁,1971,男,EMBA,300005
王博,副总裁,1981,男,本科,300005
邱宇,"总经理,董事长",1968,男,硕士及研究生,300006
冷雪峰,"副董事长,董秘",1972,男,本科,300006
王英,董事,1967,女,硕士及研究生,300006
李卫东,董事,1968,男,博士研究生,300006
章新蓉,独立董事,1959,女,硕士及研究生,300006
顾维军,独立董事,1967,男,硕士及研究生,300006
王建平,独立董事,1964,男,硕士及研究生,300006
袁媛,监事会主席,1982,女,硕士及研究生,300006
冷梅,监事,1985,女,硕士及研究生,300006
许辉川,职工监事,1978,男,本科,300006
汪若跃,副总经理,1959,女,本科,300006
付蓉,副总经理,1967,女,本科,300006
赵斌,副总经理,1967,男,本科,300006
赖文,财务总监,1974,女,本科,300006
任红军,董事长,1967,男,EMBA,300007
张潇君,"总经理,董事",1965,男,硕士及研究生,300007
刘瑞玲,"财务负责人,副总经理,董事",1972,女,EMBA,300007
尚剑红,"副总经理,董事",1968,男,博士研究生,300007
张小水,"总工程师,董事",1963,男,本科,300007
陈凌飞,董事,1981,男,本科,300007
赵向阳,独立董事,1969,男,硕士及研究生,300007
刘威,独立董事,1977,男,本科,300007
易欢欢,独立董事,1982,男,硕士及研究生,300007
张艳丽,监事会主席,1972,女,大专及其他,300007
尚中锋,监事,1972,男,本科,300007
李志刚,职工监事,1978,男,EMBA,300007
肖锋,"副总经理,董秘",1982,男,本科,300007
刘楠,"总经理,董事长",1960,男,硕士及研究生,300008
吉春林,副董事长,1982,男,本科,300008
顾建国,"董事,常务副总经理",1954,男,本科,300008
秦炳军,"副总经理,董事",1970,男,博士研究生,300008
占金锋,"副总经理,董事",1978,男,硕士及研究生,300008
朱志鹏,董事,1981,男,本科,300008
秦正余,独立董事,1965,男,硕士及研究生,300008
吕琰,独立董事,1978,男,硕士及研究生,300008
沈明宏,独立董事,1968,男,硕士及研究生,300008
刘新友,监事会主席,1964,男,本科,300008
舒展,监事,1981,男,本科,300008
赵洪明,监事,1964,男,大专及其他,300008
唐伟杰,职工监事,1973,男,大专及其他,300008
宋永在,职工监事,1974,男,本科,300008
林强,副总经理,1964,男,本科,300008
惠涛,副总经理,1964,男,本科,300008
寻正来,副总经理,1970,男,本科,300008
胡毓,董秘,1982,男,本科,300008
白雪华,财务总监,1968,男,硕士及研究生,300008
宋礼华,"总经理,董事长",1957,男,硕士及研究生,300009
宋礼名,副董事长,1962,男,硕士及研究生,300009
郑卫国,"副总经理,董事",1965,男,博士研究生,300009
付永标,"副总经理,董事",1970,男,本科,300009
赵辉,"副总经理,董事",1974,女,本科,300009
范清林,董事,1964,男,博士研究生,300009
吴锐,董事,1961,男,硕士及研究生,300009
王荣海,董事,1964,男,硕士及研究生,300009
张本山,独立董事,1956,男,本科,300009
曹进,独立董事,1972,男,硕士及研究生,300009
周泽将,独立董事,1983,男,博士研究生,300009
张本照,独立董事,1963,男,博士研究生,300009
陆广新,监事会主席,1963,男,本科,300009
杜贤宇,监事,1970,男,本科,300009
徐振山,职工监事,1964,男,硕士及研究生,300009
张来祥,职工监事,1963,男,大专及其他,300009
宋社吾,副总经理,1965,男,博士研究生,300009
严新文,副总经理,1964,男,本科,300009
盛海,副总经理,1975,男,本科,300009
姚建平,"副总经理,董秘",1972,男,本科,300009
汪永斌,财务总监,1968,男,本科,300009
池燕明,董事长,1966,男,EMBA,300010
张敏,董事,1967,男,EMBA,300010
王辉,"董事,总裁,副董事长",1964,男,硕士及研究生,300010
周西柱,副董事长,1966,男,本科,300010
王邦文,"副总裁,董事",1966,男,本科,300010
林亚琳,"副总裁,董事",1952,女,本科,300010
华婷,"董秘,副总裁,董事",1968,女,本科,300010
张昱,"副总裁,董事",1966,女,硕士及研究生,300010
范玉顺,独立董事,1962,男,博士研究生,300010
王雪春,独立董事,1965,男, ,300010
李锦林,独立董事,1953,男, ,300010
陈重,独立董事,1956,男,博士研究生,300010
梁皓,监事会主席,1973,女,本科,300010
沙嘉梅,监事,1975,女,本科,300010
李显瑾,监事, ,女,本科,300010
乔帅,副总裁,1989,男,本科,300010
雷思东,副总裁,1981,男,硕士及研究生,300010
韩雪,副总裁,1976,男,博士研究生,300010
桂峰,副总裁,1970,男,硕士及研究生,300010
朱秋荣,副总裁,1970,男,本科,300010
胡伟东,副总裁,1969,男,本科,300010
黄祥侣,副总裁,1971,男,硕士及研究生,300010
潘凤岩,副总裁,1972,男,本科,300010
刘顺利,财务总监,1973,男,本科,300010
顾庆伟,董事长,1972,男,EMBA,300011
黎东荣,副董事长,1972,男,硕士及研究生,300011
万卿,"副总裁,董事",1978,男,本科,300011
张雁冰,"副总裁,董事",1965,男,硕士及研究生,300011
王生堂,董事,1973,男,EMBA,300011
潘晓峰,董事,1966,男,硕士及研究生,300011
何刚,独立董事,1952,男, ,300011
孙敏,独立董事,1965,女,博士研究生,300011
廖国才,独立董事,1962,男,EMBA,300011
李静,职工监事,1976,女,本科,300011
张新生,监事会主席,1962,男,本科,300011
张敬燕,职工监事,1987,女,大专及其他,300011
倪立华,监事,1983,男,本科,300011
李彤,监事,1988,女,本科,300011
肖东升,总裁,1971,男,EMBA,300011
张俊清,常务副总裁,1965,男,博士研究生,300011
魏黎明,副总裁,1963,男,博士研究生,300011
李国政,副总裁,1978,男,硕士及研究生,300011
吴志刚,董秘,1983,男,硕士及研究生,300011
刘洪梅,财务总监,1972,女,本科,300011
万峰,"总裁,董事长",1969,男,硕士及研究生,300012
陈砚,"董秘,副总裁,董事",1973,男,硕士及研究生,300012
万峻,董事,1976,男,硕士及研究生,300012
邝志刚,董事,1947,男,大专及其他,300012
张汉斌,独立董事,1966,男,硕士及研究生,300012
刘佳勇,独立董事,1977,男,硕士及研究生,300012
程虹,独立董事,1963,男,博士研究生,300012
曾昭龙,监事会主席,1968,男,硕士及研究生,300012
陈炜明,监事,1972,男,硕士及研究生,300012
张渝民,职工监事,1974,男,大专及其他,300012
徐江,副总裁,1974,男,硕士及研究生,300012
钱峰,副总裁,1973,男,硕士及研究生,300012
李丰勇,副总裁,1972,男,硕士及研究生,300012
王皓,"副总裁,财务负责人",1975,女,硕士及研究生,300012
周璐,副总裁,1973,男,硕士及研究生,300012
王雅军,董事长,1962,男,本科,300013
曾卓,副董事长,1980,男,本科,300013
谭平江,"总经理,董事",1966,男,本科,300013
周博,"副总经理,董事",1980,男,本科,300013
张瑜,"董事,董秘",1982,女,本科,300013
伍晓慧,董事,1966,女,大专及其他,300013
万解秋,独立董事,1955,男,博士研究生,300013
董惠良,独立董事,1953,男,硕士及研究生,300013
张维宾,独立董事,1947,女,大专及其他,300013
杨靖超,独立董事,1973,男,硕士及研究生,300013
盛雪峰,监事会主席,1978,男,本科,300013
陆亚荣,监事,1979,男,大专及其他,300013
张国华,职工监事,1981,男,大专及其他,300013
马汝柯,财务总监,1971,男,硕士及研究生,300013
刘金成,"总经理,董事长",1964,男,博士研究生,300014
刘建华,"副总经理,董事",1974,男,EMBA,300014
袁华刚,董事,1973,男,硕士及研究生,300014
艾新平,董事,1968,男,博士研究生,300014
吴锋,独立董事,1951,男,硕士及研究生,300014
雷巧萍,独立董事,1968,女,硕士及研究生,300014
詹启军,独立董事,1966,男,EMBA,300014
祝媛,监事会主席,1979,女,硕士及研究生,300014
袁中直,监事,1965,男,博士研究生,300014
曾永芳,职工监事,1983,女,本科,300014
唐秋英,"财务负责人,副总经理,董秘",1966,女,本科,300014
孙斌,副总经理,1980,男,本科,300014
李沐芬,副总经理,1977,女,大专及其他,300014
王世峰,副总经理,1972,男,大专及其他,300014
陈邦,董事长,1965,男,硕士及研究生,300015
李力,"总经理,副董事长",1965,男, ,300015
韩忠,"副总经理,董事",1965,男,本科,300015
郭宏伟,董事,1971,男,EMBA,300015
张志宏,独立董事,1964,男,博士研究生,300015
郑远民,独立董事,1966,男,博士研究生,300015
王建平,独立董事,1964,男,硕士及研究生,300015
张艳琴,监事会主席,1972,女,大专及其他,300015
孙剑,监事,1984,男,本科,300015
张少钰,监事,1982,男,本科,300015
杨智宽,副总经理,1964,男,博士研究生,300015
李爱明,副总经理,1970,男,本科,300015
万伟,副总经理,1969,男,本科,300015
王丽华,副总经理,1974,女,本科,300015
唐仕波,副总经理,1961,男,博士研究生,300015
吴士君,董秘,1972,男,博士研究生,300015
刘多元,财务总监,1962,男,本科,300015
王代雪,董事长,1955,男, ,300016
WANGXU,"总经理,副董事长",1984,男,本科,300016
李弘,"财务总监,副总经理,董事",1965,男,硕士及研究生,300016
朱智,董事, ,男, ,300016
段贤柱,董事,1964,男,硕士及研究生,300016
苏中俊,董事,1958,男,本科,300016
李燕,独立董事,1952,女,博士研究生,300016
王雪春,独立董事,1965,男, ,300016
孙陶然,独立董事,1969,男,本科,300016
向青,监事会主席,1971,女,大专及其他,300016
屈永科,监事,1979,男,硕士及研究生,300016
刘继光,监事,1980,男,本科,300016
杨颖,职工监事,1978,女,本科,300016
郑根昌,职工监事,1969,男,本科,300016
刘宁,"副总经理,董秘",1963,女,硕士及研究生,300016
宗利,副总经理,1971,女,本科,300016
刘成彦,"总裁,董事长",1964,男,本科,300017
洪珂,"副总裁,副董事长",1967,男,硕士及研究生,300017
周丽萍,"董秘,副总裁,董事",1976,女,本科,300017
颜永春,董事,1968,男,本科,300017
李智平,独立董事,1956,男,硕士及研究生,300017
黄斯颖,独立董事,1978,女,EMBA,300017
王蔚松,独立董事,1959,男,博士研究生,300017
张海燕,监事会主席,1975,女,硕士及研究生,300017
宣俊,监事,1958,男,大专及其他,300017
徐明微,职工监事,1975,男,本科,300017
储敏健,副总裁,1966,男,本科,300017
黄莎琳,副总裁,1975,女,硕士及研究生,300017
肖蒨,"副总裁,财务总监",1978,女,硕士及研究生,300017
邓志刚,"总经理,董事长",1959,男,硕士及研究生,300018
王永业,副董事长,1969,男,博士研究生,300018
卢春明,副总经理,1973,男,本科,300018
傅多,董事,1977,女, ,300018
陈志兵,监事会主席,1961,男,硕士及研究生,300018
袁建国,独立董事,1962,男,博士研究生,300018
尹健,副总经理,1967,男,本科,300018
薛峰,独立董事,1972,男,硕士及研究生,300018
张小波,总工程师,1971,男,博士研究生,300018
尹力光,监事,1963,男,本科,300018
姚弄潮,职工监事,1972,男,本科,300018
熊金梅,副总经理,1976,女,本科,300018
董志刚,"副总经理,董秘",1980,男,硕士及研究生,300018
黄伟兵,财务总监,1971,男,本科,300018
王有治,董事长,1964,男,硕士及研究生,300019
李步春,"总裁,副董事长",1965,男,硕士及研究生,300019
杨丽玫,董事,1965,女,大专及其他,300019
王敏,董事,1979,女,本科,300019
郭斌,董事,1968,女,本科,300019
李余利,董事,1967,女,博士研究生,300019
邱建,独立董事,1969,男,硕士及研究生,300019
牟文,独立董事,1965,女,硕士及研究生,300019
傅江,独立董事,1964,男,硕士及研究生,300019
曾志勇,监事会主席,1967,男,硕士及研究生,300019
姬建新,监事,1975,男,博士研究生,300019
吴学智,职工监事,1972,女,本科,300019
王有强,总经理,1967,男,大专及其他,300019
袁素兰,副总经理,1965,女,硕士及研究生,300019
李杨,副总经理,1967,女,本科,300019
黄强,副总经理,1985,男,博士研究生,300019
李松,"董秘,财务总监",1983,男,硕士及研究生,300019
吴越,董事长,1967,男,博士研究生,300020
章建强,"总经理,董事",1974,男,硕士及研究生,300020
钱小鸿,"财务总监,副总经理,董事",1968,男,硕士及研究生,300020
樊锦祥,"副总经理,董事",1968,男,本科,300020
孙志林,总会计师,1972,男,本科,300020
柳展,董事,1970,男,本科,300020
赵新建,独立董事,1955,男,硕士及研究生,300020
刘国平,独立董事,1953,男,本科,300020
冯晓,独立董事,1969,女,硕士及研究生,300020
孔桦桦,监事会主席,1980,女,硕士及研究生,300020
张芸芸,监事,1984,女,大专及其他,300020
余力航,职工监事,1989,女,本科,300020
温晓岳,副总经理,1983,女,硕士及研究生,300020
叶智慧,"副总经理,董秘",1985,女,本科,300020
陈才君,副总经理,1981,男,本科,300020
王浩宇,董事长,1991,男,本科,300021
王冲,副董事长,1971,男,大专及其他,300021
谢永生,"总裁,董事",1968,男,硕士及研究生,300021
张学双,董事,1972,男,本科,300021
徐希彬,董事,1973,男,大专及其他,300021
杨继富,董事,1957,男,博士研究生,300021
万红波,独立董事,1964,男,本科,300021
冯涛,独立董事,1956,男,博士研究生,300021
赵新民,独立董事,1970,男,本科,300021
于虎华,监事会主席,1977,男,本科,300021
王云,监事,1970,女,大专及其他,300021
贾林,职工监事,1980,男,本科,300021
梁浩,副总裁,1972,男,硕士及研究生,300021
王芳,副总裁,1975,女,硕士及研究生,300021
王光敏,董秘,1970,男,本科,300021
李福武,财务总监,1970,男,本科,300021
王新明,"总经理,董事长",1966,男,硕士及研究生,300022
骆峰,副董事长,1977,男,硕士及研究生,300022
何志文,董事,1955,男,大专及其他,300022
吴军旗,独立董事,1963,男,本科,300022
潘学模,独立董事,1952,男,本科,300022
李玉英,监事会主席,1965,女,大专及其他,300022
周荣,职工监事,1982,男, ,300022
谷鹏,职工监事,1985,男,本科,300022
李亚峰,执行总经理,1963,男,大专及其他,300022
李超,副总经理,1973,男,大专及其他,300022
杨元兴,董秘,1972,男,本科,300022
付华,财务负责人,1973,女,本科,300022
赵敏,"总经理,董事长",1957,男,EMBA,300023
邢连鲜,"副总经理,董事",1958,女,本科,300023
杨子善,董事,1972,男,EMBA,300023
胡维波,董事,1984,男,硕士及研究生,300023
杜建中,董事,1975,男,硕士及研究生,300023
王满仓,独立董事,1963,男,博士研究生,300023
房坤,独立董事,1973,女,硕士及研究生,300023
祁大同,独立董事,1949,男,硕士及研究生,300023
李涛,监事会主席,1985,男,本科,300023
徐军,监事,1960,女,大专及其他,300023
戴青,监事,1981,女,本科,300023
范勇建,"副总经理,董秘",1971,男,硕士及研究生,300023
张亚东,财务总监,1976,男,本科,300023
于海斌,董事长,1964,男,博士研究生,300024
曲道奎,"总裁,副董事长",1961,男,博士研究生,300024
王宏玉,"高级副总裁,董事",1966,男,硕士及研究生,300024
梁波,董事,1965,男,博士研究生,300024
赵庆党,董事,1964,男,硕士及研究生,300024
史泽林,董事,1965,男,博士研究生,300024
宋廷锋,独立董事,1968,男,博士研究生,300024
朱向阳,独立董事,1965,男,博士研究生,300024
桑子刚,监事会主席,1963,男,硕士及研究生,300024
陆祖祥,监事,1960,男,硕士及研究生,300024
邱杨,监事,1959,男,硕士及研究生,300024
卞瑰石,职工监事,1963,男,本科,300024
付筱文,职工监事,1985,女,本科,300024
赵立国,"高级副总裁,董秘",1967,男,硕士及研究生,300024
李庆杰,副总裁,1962,男,本科,300024
高强,高级副总裁,1968,男,本科,300024
蔡宇,副总裁,1972,男,硕士及研究生,300024
杨跞,副总裁,1976,男,硕士及研究生,300024
刘长勇,副总裁,1965,男,硕士及研究生,300024
邱继红,副总裁,1966,男,博士研究生,300024
王金涛,副总裁,1980,男,博士研究生,300024
王家宝,副总裁,1971,男,本科,300024
秦勇,副总裁,1973,男,本科,300024
刘子军,副总裁,1972,男,本科,300024
张雷,副总裁,1968,男,硕士及研究生,300024
李正刚,副总裁,1966,男,硕士及研究生,300024
金庆丰,财务总监,1965,男,本科,300024
季晓蓉,董事长,1973,女,硕士及研究生,300025
陈劲光,"总经理,董事",1971,男,本科,300025
屈振胜,"副总经理,董事",1972,男,本科,300025
鲍航,"财务总监,副总经理,董事,董秘",1976,男,本科,300025
孙月林,独立董事,1961,男,硕士及研究生,300025
寿邹,独立董事,1976,男,硕士及研究生,300025
朱勤,独立董事,1977,女,博士研究生,300025
杜光明,监事会主席,1944,男,大专及其他,300025
刘寒,监事,1970,男,大专及其他,300025
胡建新,职工监事,1975,男,本科,300025
李华,副总经理,1972,男,硕士及研究生,300025
姚小青,董事长,1965,男,博士研究生,300026
孙长海,"总工程师,副董事长",1961,男,硕士及研究生,300026
郑丹,"总经理,董事",1964,女,硕士及研究生,300026
李占通,董事,1964,男,博士研究生,300026
曾国壮,董事,1963,男,本科,300026
苗大伟,董事,1955,男,本科,300026
王生田,独立董事,1951,男, ,300026
李川,独立董事,1966,男, ,300026
李姝,独立董事,1971,女,博士研究生,300026
伍光宁,监事会主席,1960,男,硕士及研究生,300026
梅正杰,监事,1965,男,本科,300026
梁丹,职工监事, ,女, ,300026
陈瑞强,副总经理,1977,男,硕士及研究生,300026
张坤,副总经理,1976,男,EMBA,300026
董凯,副总经理,1974,男,硕士及研究生,300026
蓝武军,"财务负责人,副总经理,董秘",1975,男,硕士及研究生,300026
王忠军,董事长,1960,男,硕士及研究生,300027
王忠磊,"总经理,副董事长",1970,男,大专及其他,300027
丁琪,"财务负责人,副总经理,董事",1968,女,本科,300027
叶宁,"副总经理,董事",1973,男,硕士及研究生,300027
刘晓梅,董事,1962,女,本科,300027
王夫也,董事,1989,男,硕士及研究生,300027
王超群,独立董事,1970,男,硕士及研究生,300027
王力群,独立董事,1954,男,本科,300027
盛希泰,独立董事,1968,男,硕士及研究生,300027
吴鹰,监事会主席,1959,男,博士研究生,300027
薛桂枝,监事,1944,女, ,300027
李青,职工监事,1969,女,硕士及研究生,300027
刘韬,副总经理,1971,男,本科,300027
高辉,"副总经理,董秘",1976,男,硕士及研究生,300027
周洪伶,"董秘(代),总经理,董事长",1975,女,硕士及研究生,300028
王海龙,"副总经理,董事",1971,男,本科,300028
李庆卫,董事,1970,男,硕士及研究生,300028
潘学模,独立董事,1952,男,本科,300028
张晓远,独立董事,1971,男,硕士及研究生,300028
熊玲,监事会主席,1969,女,大专及其他,300028
段辉,监事,1972,男,本科,300028
刘红,职工监事,1981,女,大专及其他,300028
周黎,副总经理,1985,女,本科,300028
袁春峰,财务负责人,1978,男,大专及其他,300028
孙利,董事长,1973,女,本科,300029
王思远,"董事,常务副总经理",1991,男,本科,300029
吕明汀,"副总经理,董事",1991,男,硕士及研究生,300029
张洪宇,"董事,董秘",1983,男,本科,300029
周俭,董事,1965,男,博士研究生,300029
尤建新,独立董事,1961,男,博士研究生,300029
欧阳令南,独立董事,1943,男, ,300029
赵国平,独立董事,1954,男,大专及其他,300029
梁弘毅,监事会主席,1963,男,大专及其他,300029
程浩,监事,1990,男,本科,300029
李康,监事,1990,男,本科,300029
于涛,总经理,1975,男,本科,300029
万俊平,副总经理,1973,男,本科,300029
闫晓莉,财务总监,1969,女,本科,300029
李留臣,总工程师,1963,男,博士研究生,300029
邓冠华,"总经理,董事长",1966,男,博士研究生,300030
