2017-07-14,李宗松,790672,--,27.37,监事,为谷晓嘉配偶,竞价交易,002411
2017-06-29,李庞芳,6100,--,28.71,董事,为黄辉配偶,竞价交易,002411
2017-06-28,李宗松,345500,--,29.02,监事,为谷晓嘉配偶,竞价交易,002411
2017-06-21,周新基,2740000,139746018,29.73,董事,为本人,竞价交易,002411
2017-06-19,周新基,430000,137006018,29.04,董事,为本人,竞价交易,002411
2017-03-03,刘正清,-300000,4200000,16.30,董事、高管,为本人,大宗交易,002412
2016-12-13,刘正清,-1100000,4500000,16.08,董事、高管,为本人,大宗交易,002412
2016-01-05,新疆汉森股权投资管理有限合伙企业,1091321,--,21.97,董事,为刘令安受控法人,竞价交易,002412
2016-01-04,新疆汉森股权投资管理有限合伙企业,669900,--,23.89,董事,为刘令安受控法人,竞价交易,002412
2015-07-24,傅建玲,1000,1000,24.98,高管,为傅建军兄弟姐妹,竞价交易,002412
2015-07-03,刘飞华,-11400,--,19.10,独立董事,为刘纳新兄弟姐妹,竞价交易,002412
2015-07-02,刘飞华,11400,11400,22.42,独立董事,为刘纳新兄弟姐妹,竞价交易,002412
2014-09-23,新疆汉森股权投资管理有限合伙企业,-996698,152057002,19.04,董事,为刘令安受控法人,竞价交易,002412
2014-09-05,新疆汉森股权投资管理有限合伙企业,-946300,153053700,19.06,董事,为刘令安受控法人,竞价交易,002412
2013-12-31,刘厚尧,-500000,1700000,31.28,董秘、董事、高管,为本人,大宗交易,002412
2017-11-24,戴斌,80000,100000,9.48,董事,为本人,竞价交易,002413
2017-11-23,刘峰,100000,22788407,9.73,董事、高管,为本人,竞价交易,002413
2017-11-23,刘升,100000,26247692,9.43,董事、高管,为本人,竞价交易,002413
2017-11-23,高立宁,100000,8909499,9.59,董事、高管,为本人,竞价交易,002413
2017-11-23,戴斌,20000,20000,9.53,董事,为本人,竞价交易,002413
2010-06-10,赵志萍,-200,--,18.73,高管,为黄晓秋配偶,竞价交易,002413
2017-12-12,赵降龙,-52700,158250,16.70,高管,为本人,竞价交易,002414
2016-12-28,苏晓,-300,--,22.98,监事,为苏伟兄弟姐妹,竞价交易,002414
2016-02-04,苏晓,300,--,20.00,监事,为苏伟兄弟姐妹,竞价交易,002414
2016-01-12,谷晓娟,600,600,23.08,监事,为本人,竞价交易,002414
2013-11-21,武汉市高德电气有限公司,-21000000,239203122,14.47,董事、高管,为黄立受控法人,大宗交易,002414
2013-10-09,赵降龙,-40000,210950,15.03,高管,为本人,竞价交易,002414
2013-09-04,赵降龙,-30300,250950,13.30,高管,为本人,竞价交易,002414
2018-03-12,曹键,17100,--,43.86,高管,为蒋海青配偶,竞价交易,002415
2018-01-22,胡扬忠,15900000,182186477,37.48,"董事,高管",为本人,大宗交易,002415
2018-01-22,新疆普康投资有限合伙企业,-9836700,--,37.48,--,其他组织,大宗交易,002415
2018-01-22,龚虹嘉,-15900000,1255056700,37.48,董事,为本人,大宗交易,002415
2018-01-19,龚虹嘉,-114100000,1270956700,37.48,董事,为本人,大宗交易,002415
2018-01-19,新疆威讯投资管理有限合伙企业,-78925700,--,37.48,--,其他组织,大宗交易,002415
2018-01-19,胡扬忠,43500000,166286477,37.48,董事、高管,为本人,大宗交易,002415
2017-12-20,新疆威讯投资管理有限合伙企业,-20000000,--,35.15,--,其他组织,大宗交易,002415
2017-09-28,王秋潮,5000,20000,31.29,监事,为本人,竞价交易,002415
2017-09-27,龚虹嘉,-106693300,1385056700,29.06,董事,为本人,大宗交易,002415
2016-06-07,黄文辉,-100000,8855500,21.58,董事,为本人,竞价交易,002416
2016-05-31,刘红花,-5000,508792,20.36,高管,为本人,竞价交易,002416
2016-05-27,刘红花,-5000,513792,20.30,高管,为本人,竞价交易,002416
2016-05-25,刘红花,-10000,518792,19.60,高管,为本人,竞价交易,002416
2016-05-24,刘红花,-7800,528792,19.18,高管,为本人,竞价交易,002416
2016-04-29,深圳市神州通投资集团有限公司,-3000000,--,19.85,董事,为黄绍武受控法人,大宗交易,002416
2016-04-29,黄绍武,-3800000,11968692,20.96,董事,为本人,竞价交易,002416
2016-04-28,刘红花,-14598,536592,20.88,高管,为本人,竞价交易,002416
2016-04-28,深圳市神州通投资集团有限公司,-17000000,545203586,20.72,董事,为黄绍武受控法人,大宗交易,002416
2016-03-03,夏小华,-400000,1928002,19.48,董事,为本人,竞价交易,002416
2018-02-09,周世平,7000,53682311,10.21,董事,为本人,竞价交易,002417
2017-11-23,周世平,365093,53675311,13.87,董事,为本人,竞价交易,002417
2017-10-30,赵萍,1600,--,12.43,高管,为汪文俊配偶,竞价交易,002417
2016-09-29,周世平,392360,53310218,18.43,董事,为本人,竞价交易,002417
2016-09-08,周世平,590000,52917858,19.98,董事,为本人,竞价交易,002417
2016-09-07,周世平,1120000,52327858,18.71,董事,为本人,竞价交易,002417
2016-08-31,周世平,12100,51207858,17.35,董事,为本人,竞价交易,002417
2016-08-25,周世平,1695783,51195758,17.49,董事,为本人,竞价交易,002417
2016-07-14,周世平,9960100,49499975,14.52,董事、高管,为本人,大宗交易,002417
2016-07-04,周世平,515400,39539875,15.50,董事、高管,为本人,竞价交易,002417
2016-01-15,周光美,1000,--,24.20,董事、高管,为周景春父母,竞价交易,002418
2015-07-02,陈建英,-2300,--,32.02,董事,为陈汉康兄弟姐妹,竞价交易,002418
2015-07-01,陈建英,2300,2300,33.28,董事,为陈汉康兄弟姐妹,竞价交易,002418
2015-05-11,李公伟,2700,2700,25.89,独立董事,为霍杜芳配偶,竞价交易,002418
2015-04-10,周光美,-1700,--,29.16,董事、高管,为周景春父母,竞价交易,002418
2015-03-13,周光美,1700,1700,19.98,董事、高管,为周景春父母,竞价交易,002418
2013-05-22,陈伟志,-4500000,15271139,7.03,董事,为本人,大宗交易,002418
2012-12-26,陈伟志,-3500000,19771139,6.56,董事,为本人,大宗交易,002418
2012-06-27,陈汉康,371600,59018544,6.85,董事,为本人,竞价交易,002418
2012-06-26,陈汉康,394926,58646944,6.83,董事,为本人,竞价交易,002418
2017-08-04,张秀芹,7500,--,15.35,监事,为陈志香配偶,竞价交易,002419
2016-12-06,姜勇,-12875,38625,13.77,高管,为本人,竞价交易,002419
2016-01-18,陈瑀,1600,19500,12.46,监事,为本人,竞价交易,002419
2016-01-15,姜勇,1500,51500,12.50,高管,为本人,竞价交易,002419
2016-01-12,陈瑀,500,17900,11.76,监事,为本人,竞价交易,002419
2016-01-12,吴健琼,10000,38000,11.82,高管,为本人,竞价交易,002419
2016-01-11,姜勇,5000,50000,12.10,高管,为本人,竞价交易,002419
2016-01-08,万颖,6000,26000,12.10,董秘,为本人,竞价交易,002419
2016-01-08,陈瑀,11200,17400,12.30,监事,为本人,竞价交易,002419
2016-01-08,侯毅,300,35300,12.20,高管,为本人,竞价交易,002419
2016-12-29,谢金成,-391000,12046000,9.05,高管,为本人,大宗交易,002420
2016-12-21,谢金成,-320000,12437000,8.94,高管,为本人,大宗交易,002420
2016-12-07,谢金成,-1500000,12757000,8.98,高管,为本人,大宗交易,002420
2016-09-22,谢金成,-515000,14257000,8.06,董事,为本人,大宗交易,002420
2016-09-13,谢金成,-520000,14772000,7.74,董事,为本人,大宗交易,002420
2016-09-12,谢金成,-500000,15292000,8.12,董事,为本人,大宗交易,002420
2016-05-05,徐珺,900,--,10.00,董事,为徐建兵配偶,竞价交易,002420
2015-11-16,谢杏思,-17800,--,9.44,董事,为谢飞鹏父母,竞价交易,002420
2015-11-13,谢杏思,17800,--,9.40,董事,为谢飞鹏父母,竞价交易,002420
2015-11-10,谢杏思,-17300,--,9.50,董事,为谢飞鹏父母,竞价交易,002420
2017-12-26,贾虹,-4600000,139366700,5.88,董事,为本人,大宗交易,002421
2017-12-22,贾虹,-686100,143966700,6.06,董事,为本人,竞价交易,002421
2017-12-21,贾虹,-715200,144652800,6.09,董事,为本人,竞价交易,002421
2017-12-20,贾虹,-1357500,145368000,6.19,董事,为本人,竞价交易,002421
2017-12-19,贾虹,-2150000,146725500,6.21,董事,为本人,竞价交易,002421
2017-12-18,贾虹,-524500,148875500,6.32,董事,为本人,竞价交易,002421
2017-11-21,贾虹,-28800000,149400000,5.88,董事,为本人,大宗交易,002421
2017-09-29,程朋胜,-400000,11359378,7.11,董事、高管,为本人,竞价交易,002421
2017-09-28,程朋胜,-500000,11759378,7.12,董事、高管,为本人,竞价交易,002421
2017-09-28,吕枫,-1712000,9623974,7.02,董事、高管,为本人,竞价交易,002421
2018-03-08,刘卫华,-200000,--,28.24,董事,为刘革新兄弟姐妹,竞价交易,002422
2018-03-02,黄新,8000,78000,25.15,证券事务代表,为本人,竞价交易,002422
2018-03-02,王欢,22800,--,24.98,董事、高管,为刘思川配偶,竞价交易,002422
2018-03-02,戈韬,20000,180000,25.44,高管,为本人,竞价交易,002422
2018-02-14,谭鸿波,34200,245000,24.67,高管,为本人,竞价交易,002422
2018-02-02,葛均友,50000,275000,24.27,高管,为本人,竞价交易,002422
2018-01-02,赖德贵,4200,250600,24.05,高管,为本人,竞价交易,002422
2018-01-02,冯昊,20000,257000,24.32,董秘、高管,为本人,竞价交易,002422
2018-01-02,黄新,3000,70000,24.01,证券事务代表,为本人,竞价交易,002422
2017-12-28,潘渠,-160000,--,24.35,董事、高管,为潘慧兄弟姐妹,竞价交易,002422
2016-01-15,王澎涛,-3200,--,12.49,监事,为王金涛兄弟姐妹,竞价交易,002423
2016-01-04,王澎涛,800,--,14.80,监事,为王金涛兄弟姐妹,竞价交易,002423
2015-12-25,王澎涛,2400,--,14.16,监事,为王金涛兄弟姐妹,竞价交易,002423
2015-09-02,蒋亚芳,-400,--,9.12,董秘、董事,为蒋根豹子女,竞价交易,002423
2015-08-26,蒋亚芳,400,400,11.13,董秘、董事,为蒋根豹子女,竞价交易,002423
2014-02-10,朱铁力,-100,--,8.66,董事,为徐斌配偶,竞价交易,002423
2013-05-21,朱铁力,100,100,12.80,董事,为徐斌配偶,竞价交易,002423
2010-11-01,杨丽春,8300,--,9.67,董事,为贾立山配偶,竞价交易,002423
2018-02-07,姜伟,570400,753803316,13.32,董事,为本人,竞价交易,002424
2018-02-06,姜伟,1157500,753232916,13.30,董事,为本人,竞价交易,002424
2018-02-05,姜伟,1995000,752075416,13.57,董事,为本人,竞价交易,002424
2015-12-21,张锦芬,4400,--,26.93,董事、高管,为姜勇父母,竞价交易,002424
2015-12-17,张锦芬,800,--,26.92,董事、高管,为姜勇父母,竞价交易,002424
2015-12-16,张锦芬,1874901,--,26.61,董事、高管,为姜勇父母,竞价交易,002424
2015-12-16,姜伟,275000,750080416,26.49,董事,为本人,竞价交易,002424
2015-11-04,姜伟,510800,749805416,25.85,董事,为本人,竞价交易,002424
2015-09-02,姜伟,560000,249764872,53.42,董事,为本人,竞价交易,002424
2015-08-27,姜伟,685672,249204872,51.23,董事,为本人,竞价交易,002424
2017-07-28,熊波,50000,50000,9.28,董事,为本人,竞价交易,002425
2017-07-28,吴裔敏,50000,50000,9.28,董事、高管,为本人,竞价交易,002425
2016-11-09,林慧,2000,--,21.47,监事,为林洪应配偶,竞价交易,002425
2016-06-08,黄种溪,-1100000,15364601,22.97,董事,为本人,大宗交易,002425
2016-06-07,黄种溪,-4000000,16464601,23.09,董事,为本人,大宗交易,002425
2015-04-10,麦文哲,-1000,--,16.74,监事,为林华丽配偶,竞价交易,002425
2015-04-09,麦文哲,1000,1000,16.21,监事,为林华丽配偶,竞价交易,002425
2015-04-08,李超楠,100,900,17.68,独立董事,为李洁芝兄弟姐妹,竞价交易,002425
2015-03-30,李超楠,700,800,17.80,独立董事,为李洁芝兄弟姐妹,竞价交易,002425
2015-03-27,李超楠,100,100,17.68,独立董事,为李洁芝兄弟姐妹,竞价交易,002425
2018-01-04,陈延良,-190000,--,6.27,监事,为陈熙父母,竞价交易,002426
2018-01-03,陈延良,-370000,--,6.05,监事,为陈熙父母,竞价交易,002426
2018-01-02,陈延良,-90000,--,5.88,监事,为陈熙父母,竞价交易,002426
2017-12-29,陈延良,-40000,--,5.83,监事,为陈熙父母,竞价交易,002426
2017-12-28,陈延良,-20000,--,5.80,监事,为陈熙父母,竞价交易,002426
2017-12-22,陈延良,-20000,--,5.85,监事,为陈熙父母,竞价交易,002426
2017-12-14,陈延良,-20000,--,5.90,监事,为陈熙父母,竞价交易,002426
2017-12-12,陈延良,-40000,--,5.96,监事,为陈熙父母,竞价交易,002426
2017-12-08,陈延良,-50000,--,6.04,监事,为陈熙父母,竞价交易,002426
2017-11-23,陈延良,-1364060,--,6.32,监事,为陈熙父母,竞价交易,002426
2017-10-27,孟涛,400,--,29.73,高管,为孟祥功子女,竞价交易,002427
2017-09-27,翁中华,1151100,17937440,26.06,董事、高管,为本人,竞价交易,002427
2017-09-26,翁中华,1977200,16786340,26.50,董事、高管,为本人,竞价交易,002427
2017-09-25,翁中华,2315300,14809140,26.46,董事、高管,为本人,竞价交易,002427
2017-09-22,翁中华,10200600,12493840,26.94,董事、高管,为本人,竞价交易,002427
2017-09-21,翁中华,1171440,2293240,26.79,董事、高管,为本人,竞价交易,002427
2017-09-20,翁中华,255900,1121800,26.34,董事、高管,为本人,竞价交易,002427
2017-09-19,吕彬,1800,28700,26.92,高管,为本人,竞价交易,002427
2017-09-19,翁中华,865900,865900,26.91,董事、高管,为本人,竞价交易,002427
2017-09-18,吕彬,26900,26900,26.74,高管,为本人,竞价交易,002427
2017-09-07,张忠信,-1000,--,12.49,董事、高管,为张杰父母,竞价交易,002428
2017-09-06,张忠信,1000,--,12.45,董事、高管,为张杰父母,竞价交易,002428
2016-07-14,胡蓓,-400,--,18.12,董事、高管,为胡德才子女,竞价交易,002428
2016-07-06,临沧飞翔冶炼有限责任公司,-12891065,89579232,17.20,董事、高管,为包文东受控法人,大宗交易,002428
2016-06-21,吴红平,-2240000,11627876,17.71,董事、高管,为本人,大宗交易,002428
2015-12-23,临沧飞翔冶炼有限责任公司,2948800,102470297,20.35,董事、高管,为包文东受控法人,竞价交易,002428
2015-09-25,临沧飞翔冶炼有限责任公司,5000,99521497,10.66,董事、高管,为包文东受控法人,竞价交易,002428
2015-09-24,临沧飞翔冶炼有限责任公司,1107700,99516497,10.73,董事、高管,为包文东受控法人,竞价交易,002428
2015-09-23,临沧飞翔冶炼有限责任公司,1392900,98408797,10.66,董事、高管,为包文东受控法人,竞价交易,002428
2015-09-22,临沧飞翔冶炼有限责任公司,3264665,97015897,10.79,董事、高管,为包文东受控法人,竞价交易,002428
2016-05-25,罗桃,5000,5000,7.74,监事,为本人,竞价交易,002429
2015-03-03,漆凌燕,-33750,101250,10.13,高管,为本人,竞价交易,002429
2015-01-09,刘泽喜,-100,1031006,7.92,监事,为本人,竞价交易,002429
2014-12-31,刘泽喜,-205370,1031106,7.60,监事,为本人,竞价交易,002429
2014-12-30,刘泽喜,-125000,1236476,7.79,监事,为本人,竞价交易,002429
2014-12-29,康健,-1500000,7475095,8.03,董事、高管,为本人,竞价交易,002429
2014-12-26,康健,-991699,8975095,8.00,董事、高管,为本人,竞价交易,002429
2014-09-15,漆凌燕,-33750,135000,8.35,高管,为本人,竞价交易,002429
2014-07-01,周灿,-166113,498339,7.77,董事、高管,为本人,竞价交易,002429
2013-12-31,刘泽喜,-73600,907650,13.88,监事,为本人,竞价交易,002429
2017-11-09,毛梅英,-2000,--,15.17,董事、高管,为毛绍融兄弟姐妹,竞价交易,002430
2017-10-30,毛绍融,-336140,1008420,12.64,董事、高管,为本人,竞价交易,002430
2017-10-30,赵大为,-336140,1008420,12.68,董事、高管,为本人,竞价交易,002430
2017-08-21,邱益仁,-1000,--,13.26,高管,为邱秋荣兄弟姐妹,竞价交易,002430
2017-03-17,邱益仁,1000,--,10.20,高管,为邱秋荣兄弟姐妹,竞价交易,002430
2015-07-14,毛梅英,2000,2000,11.11,董事、高管,为毛绍融兄弟姐妹,竞价交易,002430
2015-05-27,楼卢杭,-3300,--,15.36,高管,为邱秋荣配偶,竞价交易,002430
2015-04-27,葛彦琳,1000,1000,12.48,高管,为葛前进子女,竞价交易,002430
2015-02-10,赵大为,-448187,1344560,8.44,董事、高管,为本人,大宗交易,002430
2015-02-10,毛绍融,-448187,1344560,8.44,董事、高管,为本人,大宗交易,002430
2018-02-14,刘冰,100000,100000,7.12,董事,为本人,竞价交易,002431
2018-02-09,王玲,78700,--,6.88,董事,为黄德斌配偶,竞价交易,002431
2018-02-09,邹晨,7100,7100,6.98,监事,为本人,竞价交易,002431
2018-02-09,张文英,22900,142900,6.94,高管,为本人,竞价交易,002431
2017-11-24,吴桂昌,-1300000,165058655,8.20,董事,为本人,大宗交易,002431
2017-11-24,吴建昌,-7000000,--,8.20,董事,为吴桂昌兄弟姐妹,大宗交易,002431
2017-11-23,吴桂昌,-1700000,166358655,8.20,董事,为本人,大宗交易,002431
2017-11-22,吴桂昌,-2200000,168058655,8.20,董事,为本人,大宗交易,002431
2017-11-21,吴桂昌,-2940000,170258655,8.20,董事,为本人,大宗交易,002431
2017-11-20,吴桂昌,-4120000,173198655,8.20,董事,为本人,大宗交易,002431
2016-09-12,石河子三和股权投资合伙企业(有限合伙),-744600,161338700,17.56,董事,为刘毅受控法人,大宗交易,002432
2016-09-09,石河子三和股权投资合伙企业(有限合伙),-4250000,162083300,18.71,董事,为刘毅受控法人,大宗交易,002432
2015-09-25,石河子三和股权投资合伙企业(有限合伙),677600,166333302,13.41,董事,为刘毅受控法人,竞价交易,002432
2015-09-24,石河子三和股权投资合伙企业(有限合伙),67000,165655702,13.48,董事,为刘毅受控法人,竞价交易,002432
2015-08-17,李志杰,-1000,--,22.99,董事、高管,为李志毅兄弟姐妹,竞价交易,002432
2015-08-14,李志杰,1000,1000,22.97,董事、高管,为李志毅兄弟姐妹,竞价交易,002432
2015-06-05,石河子三和股权投资合伙企业(有限合伙),-828600,157588702,42.14,董事,为刘毅受控法人,竞价交易,002432
2015-05-12,李志杰,-8600,--,34.90,董事、高管,为李志毅兄弟姐妹,竞价交易,002432
2015-05-11,李志杰,8600,8600,34.69,董事、高管,为李志毅兄弟姐妹,竞价交易,002432
2015-02-11,石河子三和股权投资合伙企业(有限合伙),-786299,163117302,28.34,董事,为刘毅受控法人,竞价交易,002432
2015-10-29,胡庆悦,-500,--,15.00,董事,为胡清光子女,竞价交易,002433
2015-07-30,吴碧梅,-2000,--,13.88,董事,为宋秀清配偶,竞价交易,002433
2015-07-28,吴碧梅,2000,2000,12.53,董事,为宋秀清配偶,竞价交易,002433
2015-07-07,太安堂集团有限公司,2640501,206176501,11.33,董事,为柯树泉受控法人,竞价交易,002433
2014-12-15,胡庆悦,500,500,13.08,董事,为胡清光子女,竞价交易,002433
2017-10-30,于丽,3000,--,11.60,高管,为桂文靖配偶,竞价交易,002434
2016-06-13,黄爱玲,-2700,--,10.49,董事,为黄河清兄弟姐妹,竞价交易,002434
2015-09-22,吴月华,615800,615800,12.18,董事,为本人,竞价交易,002434
2015-09-09,万里扬集团有限公司,1000000,169682500,13.01,董事,为黄河清受控法人,竞价交易,002434
2015-04-16,黄爱玲,900,900,21.55,董事,为黄河清兄弟姐妹,竞价交易,002434
2015-01-06,沈锦凤,-14000,42300,16.33,董事、高管,为王维传配偶,竞价交易,002434
2014-12-31,吴妙贞,-3343,10027,16.00,董事、高管,为本人,竞价交易,002434
2014-05-23,沈锦凤,-18700,56300,10.95,董事、高管,为王维传配偶,竞价交易,002434
2013-12-31,吴妙贞,-4456,13370,9.58,董事、高管,为本人,竞价交易,002434
2013-09-23,沈锦凤,-25000,75000,10.70,董事、高管,为王维传配偶,竞价交易,002434
2016-02-05,长江润发集团有限公司,598400,57065019,15.45,董事,为黄忠和受控法人,竞价交易,002435
2016-02-04,长江润发集团有限公司,379100,56466619,16.13,董事,为黄忠和受控法人,竞价交易,002435
2016-02-03,长江润发集团有限公司,559541,56087519,15.87,董事,为黄忠和受控法人,竞价交易,002435
2015-05-22,沈艳,100,100,24.18,高管,为沈坚配偶,竞价交易,002435
2015-04-27,郁全和,-2062500,6187500,16.04,董事,为本人,竞价交易,002435
2015-03-20,黄忠和,-991159,3093841,13.22,董事,为本人,竞价交易,002435
2015-03-19,黄忠和,-40000,4085000,13.53,董事,为本人,竞价交易,002435
2015-03-19,邱其琴,-1160157,3480468,13.27,董事、高管,为本人,竞价交易,002435
2015-03-18,卢斌,-286719,1160156,13.20,董秘、董事、高管,为本人,竞价交易,002435
2015-03-18,郁霞秋,-1701562,5104687,13.27,董事,为本人,竞价交易,002435
2018-03-07,刘新华,10000,290000,5.34,董事,为本人,竞价交易,002436
2018-03-06,刘新华,14200,280000,5.36,董事,为本人,竞价交易,002436
2018-03-02,刘新华,145800,265800,5.28,董事,为本人,竞价交易,002436
2018-02-14,刘新华,120000,120000,5.04,董事,为本人,竞价交易,002436
2018-02-14,宫立军,60000,1560000,5.05,高管,为本人,竞价交易,002436
2018-02-14,陈岚,39700,4411024,5.04,董秘、董事,为本人,竞价交易,002436
2017-12-07,邝建武,-5400,--,6.51,高管,为宫立军配偶,竞价交易,002436
2017-02-28,邱醒亚,3241165,283519604,7.31,董事、高管,为本人,竞价交易,002436
2017-02-27,邱醒亚,1051300,280278439,7.26,董事、高管,为本人,竞价交易,002436
2017-02-24,邱醒亚,4273400,279227139,7.24,董事、高管,为本人,竞价交易,002436
2018-01-30,杨红冰,-350000,14353810,6.71,董事,为本人,竞价交易,002437
2017-12-26,杨红冰,-4901190,14703810,7.10,董事,为本人,竞价交易,002437
2017-03-09,刁秀强,-120000,360936,8.20,董事、高管,为本人,竞价交易,002437
2017-02-07,刘月寅,-69275,38475,8.89,证券事务代表,为本人,竞价交易,002437
2017-01-19,国磊峰,-215000,2160000,7.70,董秘、董事、高管,为本人,竞价交易,002437
2017-01-18,国磊峰,-505000,2375000,7.75,董秘、董事、高管,为本人,竞价交易,002437
2017-01-05,李俊凌,-267188,801562,8.35,董事,为本人,竞价交易,002437
2016-12-30,杨海峰,-128250,384750,8.28,高管,为本人,竞价交易,002437
2016-12-19,曾强,-42750,--,8.40,监事,为张苏梅配偶,竞价交易,002437
2016-11-23,刘月寅,-10000,107750,8.75,证券事务代表,为本人,竞价交易,002437
2016-09-05,王建新,100,--,20.50,董事、高管,其他组织,竞价交易,002438
2016-01-27,施美琳,-1500,--,16.98,高管,为施伟明父母,竞价交易,002438
2016-01-21,施美琳,-500,--,20.85,高管,为施伟明父母,竞价交易,002438
2015-12-17,施美琳,1000,--,27.00,高管,为施伟明父母,竞价交易,002438
2015-12-10,施美琳,500,--,27.32,高管,为施伟明父母,竞价交易,002438
2015-11-03,吴建新,10000,44925000,21.88,董事,为本人,竞价交易,002438
2015-05-07,施美琳,500,500,28.10,高管,为施伟明父母,竞价交易,002438
2015-01-07,黄元忠,-617316,1851946,22.70,监事,为本人,竞价交易,002438
2014-11-20,陈永生,200,5154575,24.14,监事会主席,为本人,竞价交易,002438
2014-11-18,陈永生,-180000,5154375,23.69,监事,为本人,竞价交易,002438
2018-02-13,王佳,-123200,265328022,21.55,董事、高管,为本人,竞价交易,002439
2018-02-12,严立,-131400,48897252,21.03,董事、高管,为本人,竞价交易,002439
2017-10-27,齐舰,-250000,11791805,22.72,董事,为本人,竞价交易,002439
2017-08-11,齐舰,-560300,12041805,19.64,董事,为本人,竞价交易,002439
2017-08-10,齐舰,-409000,12602105,19.74,董事,为本人,竞价交易,002439
2017-08-09,齐舰,-338000,13011105,19.73,董事,为本人,竞价交易,002439
2017-08-07,齐舰,-337000,13349105,19.84,董事,为本人,竞价交易,002439
2017-08-04,齐舰,-1358498,13686105,19.49,董事,为本人,竞价交易,002439
2017-08-03,齐舰,-323977,15044603,19.13,董事,为本人,竞价交易,002439
2017-05-10,张媛,98000,116387,17.17,董事、高管,为本人,竞价交易,002439
2017-10-31,赵国生,-10000,2550334,17.78,董事、高管,为本人,竞价交易,002440
2017-10-30,赵国生,-17000,2560334,17.89,董事、高管,为本人,竞价交易,002440
2017-10-27,赵国生,-390200,2577334,18.68,董事、高管,为本人,竞价交易,002440
2017-09-12,阮静波,400000,113587369,19.26,董事,为本人,竞价交易,002440
2017-09-11,阮静波,300000,113187369,19.27,董事,为本人,竞价交易,002440
2017-09-06,戚素萍,-500,--,21.00,证券事务代表,为戚荣华兄弟姐妹,竞价交易,002440
2017-09-05,戚素萍,500,--,20.50,证券事务代表,为戚荣华兄弟姐妹,竞价交易,002440
2017-02-10,阮静波,-20000,112887369,16.48,董事,为本人,竞价交易,002440
2017-02-10,阮静波,1372018,112887369,16.49,董事,为本人,竞价交易,002440
2017-02-09,罗宜家,-675,2025,15.88,监事,为本人,竞价交易,002440
2017-03-23,陈岱恩,3900,--,12.75,监事,为陈岱爱兄弟姐妹,竞价交易,002441
2016-07-14,孙慕真,-12400,--,16.50,监事,为陈岱爱子女,竞价交易,002441
2016-05-18,李小滨,-25000,--,13.88,董事,为李小勇兄弟姐妹,竞价交易,002441
2016-05-16,孙慕真,1500,--,13.86,监事,为陈岱爱子女,竞价交易,002441
2016-05-12,李小勇,-1500,11102,13.58,董事,为本人,竞价交易,002441
2015-08-28,吴开贤,220000,158508340,14.02,董事、高管,为本人,竞价交易,002441
2015-08-27,吴开贤,121900,158288340,12.78,董事、高管,为本人,竞价交易,002441
2015-08-05,吴开贤,300000,158166440,17.30,董事、高管,为本人,竞价交易,002441
2015-07-17,吴开贤,58000,157866440,19.04,董事、高管,为本人,竞价交易,002441
2015-07-16,杨松,85000,571600,17.31,高管,为本人,竞价交易,002441
2017-11-15,和建伟,-400,1200,12.96,高管,为本人,竞价交易,002442
2016-11-30,刘红山,-349905,--,14.15,董事,为刘江山兄弟姐妹,竞价交易,002442
2016-11-29,刘红山,-1504113,--,14.29,董事,为刘江山兄弟姐妹,竞价交易,002442
2016-11-28,刘红山,-1056192,--,14.38,董事,为刘江山兄弟姐妹,竞价交易,002442
2016-11-25,刘红山,-536700,--,14.52,董事,为刘江山兄弟姐妹,竞价交易,002442
2016-11-24,刘红山,-453878,--,14.93,董事,为刘江山兄弟姐妹,竞价交易,002442
2016-11-23,刘红山,-420100,--,15.10,董事,为刘江山兄弟姐妹,竞价交易,002442
2016-11-22,刘红山,-100,--,15.23,董事,为刘江山兄弟姐妹,竞价交易,002442
2016-11-15,孟奎,-15000,859500,15.26,高管,为本人,竞价交易,002442
2016-05-17,张正晶,1000,--,14.92,高管,为李学波配偶,竞价交易,002442
2016-10-26,董国华,-500,--,14.95,监事,为本人,竞价交易,002443
2016-06-24,沈永泉,-83700,328224,15.30,高管,为本人,竞价交易,002443
2016-06-22,钱利雄,-200000,819946,15.10,高管,为本人,竞价交易,002443
2016-06-21,沈永泉,-25600,411924,15.78,高管,为本人,竞价交易,002443
2015-12-23,董国华,500,500,19.75,监事,为本人,竞价交易,002443
2015-05-11,金洲集团有限公司,-462000,130015739,15.28,董事,为徐水荣受控法人,竞价交易,002443
2015-05-08,金洲集团有限公司,-4387100,130477739,14.35,董事,为徐水荣受控法人,竞价交易,002443
2015-05-08,金洲集团有限公司,-1400000,130477739,13.50,董事,为徐水荣受控法人,大宗交易,002443
2015-05-06,俞锦方,-860000,8687200,15.57,董事,为本人,竞价交易,002443
2015-04-24,金洲集团有限公司,-7500000,136264839,15.18,董事,为徐水荣受控法人,大宗交易,002443
2017-05-24,仇菲,100000,--,14.16,董事、高管,为王玲玲子女,竞价交易,002444
2017-05-22,黄爱华,-200,--,14.59,独立董事,为本人,竞价交易,002444
2017-05-22,顾嘉,-100,--,14.59,独立董事,为黄爱华配偶,竞价交易,002444
2016-06-01,仇建平,-10000000,60884300,19.70,董事、高管,为本人,大宗交易,002444
2016-05-31,仇建平,-5000000,70884300,19.73,董事、高管,为本人,大宗交易,002444
2016-05-25,仇建平,-4900000,75884300,19.66,董事、高管,为本人,大宗交易,002444
